Booking ID,Booking Status,DateTime,Vehicle Type,Pickup Location,Drop Location,Booking Value,Avg VTAT
"""CNR8248884""",Completed,2024-12-16 10:44:33,Premier Sedan,Central Secretariat,Tilak Nagar,321.0,8.0
"""CNR6716044""",Completed,2024-01-16 11:14:08,Go Sedan,Faridabad Sector 15,MG Road,119.0,5.6
"""CNR6440686""",Incomplete,2024-09-10 17:34:12,Go Mini,Gurgaon Sector 56,Anand Vihar ISBT,227.0,2.8
"""CNR6811620""",Completed,2024-05-10 08:27:20,Bike,Panipat,Ardee City,369.0,10.6
"""CNR6206102""",Completed,2024-06-13 17:27:24,Go Sedan,Ardee City,Shivaji Park,896.0,10.0
"""CNR4896408""",Incomplete,2024-04-14 17:18:06,eBike,Saket,Vaishali,462.0,5.3
"""CNR9538874""",Completed,2024-11-17 21:44:58,Uber XL,Cyber Hub,Civil Lines Gurgaon,1049.0,9.4
"""CNR4084935""",Completed,2024-02-27 08:45:31,Auto,INA Market,Nirman Vihar,327.0,6.6
"""CNR7914688""",Completed,2024-10-06 18:04:13,Auto,Sarai Kale Khan,Govindpuri,845.0,5.1
"""CNR1967780""",Incomplete,2024-04-04 08:47:50,Premier Sedan,Green Park,Gurgaon Sector 29,460.0,9.4
"""CNR4940113""",Completed,2024-03-31 17:26:00,Bike,Hauz Rani,Faridabad Sector 15,472.0,14.6
"""CNR8025456""",Completed,2024-11-19 02:32:22,Bike,Seelampur,Barakhamba Road,327.0,8.7
"""CNR4983350""",Completed,2024-07-19 17:41:46,Go Sedan,Bahadurgarh,Kirti Nagar,400.0,4.0
"""CNR3861757""",Completed,2024-03-05 15:23:41,Auto,Nawada,Mehrauli,372.0,7.7
"""CNR4167040""",Completed,2024-02-10 17:31:27,Go Sedan,Connaught Place,Vinobapuri,663.0,13.4
"""CNR4703908""",Completed,2024-01-19 07:07:45,Auto,Basai Dhankot,Lal Quila,84.0,7.8
"""CNR5269196""",Completed,2024-11-04 22:02:15,Auto,Ardee City,Saket A Block,1625.0,7.1
"""CNR2379248""",Completed,2024-05-27 10:51:07,Premier Sedan,Jama Masjid,Dilshad Garden,740.0,7.8
"""CNR1374516""",Completed,2024-10-25 10:07:39,eBike,Shastri Nagar,Hauz Rani,592.0,2.1
"""CNR7083838""",Completed,2024-02-03 19:41:08,Go Mini,Pulbangash,India Gate,864.0,3.2
"""CNR4384070""",Completed,2024-03-28 08:35:40,Uber XL,Gurgaon Railway Station,Lal Quila,759.0,14.7
"""CNR4079571""",Completed,2024-11-15 17:02:37,Go Sedan,Sadar Bazar Gurgaon,Badshahpur,1057.0,12.8
"""CNR6081275""",Completed,2024-04-21 15:59:08,Go Sedan,Cyber Hub,Nawada,429.0,5.5
"""CNR1567605""",Completed,2024-04-27 18:15:22,Go Sedan,Palam Vihar,Badarpur,593.0,5.5
"""CNR7104026""",Completed,2024-01-18 17:35:39,Go Mini,Shivaji Park,Noida Extension,850.0,10.0
"""CNR7253145""",Completed,2024-04-23 22:31:22,Auto,Delhi Gate,Ghaziabad,96.0,11.0
"""CNR2527965""",Completed,2024-03-22 18:55:28,Go Mini,Chhatarpur,Moti Nagar,721.0,14.2
"""CNR5123521""",Completed,2024-08-28 16:12:52,Go Mini,Connaught Place,Model Town,398.0,2.3
"""CNR3410945""",Completed,2024-07-08 02:57:22,eBike,Ghitorni,Kadarpur,379.0,13.7
"""CNR9978314""",Completed,2024-06-28 18:49:31,Bike,Noida Film City,Udyog Vihar Phase 4,306.0,4.0
"""CNR2008797""",Completed,2024-08-23 15:42:40,Auto,Gurgaon Railway Station,Vasant Kunj,294.0,9.3
"""CNR3799615""",Completed,2024-12-13 12:04:06,Premier Sedan,Govindpuri,Yamuna Bank,79.0,8.9
"""CNR6244896""",Incomplete,2024-10-22 14:50:25,Auto,Paharganj,MG Road,297.0,2.5
"""CNR8927551""",Completed,2024-01-25 16:07:41,eBike,Arjangarh,Mandi House,307.0,13.7
"""CNR7087083""",Completed,2024-11-09 09:46:58,eBike,Sadar Bazar Gurgaon,Kashmere Gate ISBT,238.0,3.9
"""CNR8300759""",Completed,2024-10-01 15:46:49,Bike,Mandi House,Keshav Puram,272.0,10.5
"""CNR2529490""",Completed,2024-01-15 18:11:17,Auto,Subhash Nagar,Gurgaon Railway Station,387.0,8.8
"""CNR2781941""",Completed,2024-07-05 11:27:55,Auto,Noida Film City,Patel Chowk,165.0,14.4
"""CNR8851067""",Completed,2024-02-25 08:02:54,Premier Sedan,Hero Honda Chowk,Janakpuri,1438.0,5.6
"""CNR2221573""",Incomplete,2024-06-30 01:01:05,Go Mini,Tilak Nagar,Bhiwadi,1192.0,5.7
"""CNR2943222""",Completed,2024-10-04 18:57:30,eBike,Lok Kalyan Marg,Vinobapuri,219.0,6.9
"""CNR7705169""",Completed,2024-08-14 23:39:23,Premier Sedan,Arjangarh,Kanhaiya Nagar,367.0,9.0
"""CNR2809384""",Completed,2024-12-01 08:14:01,Go Sedan,Central Secretariat,Sultanpur,299.0,9.5
"""CNR8022478""",Completed,2024-02-04 15:55:29,Go Sedan,Khan Market,Vishwavidyalaya,664.0,6.1
"""CNR4592640""",Completed,2024-09-22 11:28:57,Premier Sedan,Shastri Nagar,Ghitorni,268.0,5.3
"""CNR6085736""",Completed,2024-12-01 21:49:26,Bike,Panchsheel Park,Badarpur,83.0,11.5
"""CNR6832577""",Completed,2024-04-01 16:12:38,Premier Sedan,Basai Dhankot,Netaji Subhash Place,501.0,2.9
"""CNR9589456""",Completed,2024-09-04 01:06:52,Bike,Gurgaon Sector 29,Golf Course Road,178.0,6.0
"""CNR7775440""",Completed,2024-07-27 06:35:51,Auto,IGI Airport,Satguru Ram Singh Marg,947.0,10.0
"""CNR5686892""",Completed,2024-04-26 15:25:57,Go Mini,Jasola,IMT Manesar,371.0,14.3
"""CNR6830211""",Completed,2024-09-01 17:07:56,Premier Sedan,Welcome,Dwarka Sector 21,868.0,11.0
"""CNR3126700""",Incomplete,2024-10-02 14:19:16,Auto,Nirman Vihar,Mundka,291.0,9.9
"""CNR1221904""",Completed,2024-12-13 00:07:52,Auto,Rohini West,Ghaziabad,176.0,6.7
"""CNR5982263""",Completed,2024-05-04 22:58:31,Go Mini,Patel Chowk,Tilak Nagar,609.0,7.5
"""CNR4019426""",Completed,2024-12-23 12:10:28,Bike,Akshardham,Connaught Place,93.0,12.6
"""CNR4054525""",Completed,2024-07-06 17:57:05,Bike,Vinobapuri,Raj Nagar Extension,485.0,9.4
"""CNR4993923""",Completed,2024-07-31 10:56:09,Go Mini,Govindpuri,Lok Kalyan Marg,484.0,6.3
"""CNR4719685""",Completed,2024-05-17 16:59:56,Go Mini,Mansarovar Park,Kashmere Gate ISBT,810.0,4.0
"""CNR9015839""",Completed,2024-05-13 06:26:53,Auto,Tis Hazari,Noida Sector 62,89.0,9.5
"""CNR2574856""",Completed,2024-06-03 07:48:57,Go Sedan,India Gate,Paharganj,534.0,5.4
"""CNR5007458""",Completed,2024-09-03 19:33:05,Auto,Anand Vihar ISBT,Pitampura,485.0,2.4
"""CNR3629830""",Completed,2024-07-31 09:59:04,Go Sedan,Mundka,Chandni Chowk,953.0,14.1
"""CNR1137548""",Completed,2024-10-30 07:27:49,Go Mini,Huda City Centre,Saket A Block,335.0,2.0
"""CNR5968100""",Completed,2024-05-29 21:24:38,Go Mini,Saidulajab,Cyber Hub,117.0,4.8
"""CNR7102192""",Incomplete,2024-07-26 03:27:43,Bike,Azadpur,Greater Kailash,842.0,6.3
"""CNR6446421""",Completed,2024-08-19 18:01:18,Bike,IGI Airport,Gurgaon Railway Station,70.0,14.8
"""CNR9789939""",Completed,2024-12-22 09:17:37,Auto,Greater Kailash,Indraprastha,181.0,4.9
"""CNR7773124""",Completed,2024-07-15 18:57:29,Bike,Malviya Nagar,Shivaji Park,711.0,4.3
"""CNR6862147""",Completed,2024-07-26 19:45:54,Go Mini,Tughlakabad,Udyog Vihar,854.0,2.6
"""CNR7069089""",Completed,2024-07-13 10:45:26,Bike,Janakpuri,Tagore Garden,737.0,2.1
"""CNR8871157""",Completed,2024-12-21 18:27:59,Premier Sedan,Hauz Khas,Noida Sector 62,740.0,13.6
"""CNR8616055""",Completed,2024-12-15 20:52:52,Go Sedan,ITO,Sarai Kale Khan,621.0,9.9
"""CNR2180652""",Completed,2024-07-04 08:06:59,eBike,Saidulajab,Botanical Garden,88.0,6.7
"""CNR1565985""",Completed,2024-05-09 15:04:27,Auto,Subhash Nagar,Gurgaon Railway Station,935.0,10.2
"""CNR7031167""",Completed,2024-11-29 07:58:10,Go Mini,Lajpat Nagar,New Colony,657.0,4.1
"""CNR6016187""",Completed,2024-01-09 12:20:28,Auto,Sonipat,Pataudi Chowk,636.0,5.1
"""CNR4575601""",Completed,2024-08-07 14:40:07,eBike,Badshahpur,Ashram,278.0,10.1
"""CNR4874739""",Incomplete,2024-03-02 08:57:42,Go Mini,Model Town,Tagore Garden,463.0,5.3
"""CNR5857868""",Completed,2024-10-14 07:34:50,eBike,Karol Bagh,Basai Dhankot,160.0,3.3
"""CNR3191318""",Completed,2024-09-25 11:23:09,Auto,Botanical Garden,Ashram,73.0,2.5
"""CNR8770743""",Completed,2024-07-18 06:49:23,Go Mini,Akshardham,Shivaji Park,564.0,2.9
"""CNR5508171""",Completed,2024-10-30 13:55:30,Go Sedan,Jama Masjid,Saket A Block,710.0,3.1
"""CNR1946353""",Completed,2024-01-08 11:43:16,Bike,Dwarka Mor,Kashmere Gate,599.0,3.2
"""CNR3843740""",Completed,2024-07-06 05:52:46,Bike,Preet Vihar,IGNOU Road,183.0,11.3
"""CNR7798986""",Incomplete,2024-06-11 12:40:56,Go Mini,Panipat,Sohna Road,777.0,7.4
"""CNR8724640""",Completed,2024-06-21 20:02:59,Auto,Palam Vihar,Vaishali,937.0,13.4
"""CNR1288886""",Completed,2024-04-14 22:10:25,Premier Sedan,Chandni Chowk,Patel Chowk,1095.0,9.2
"""CNR1173735""",Completed,2024-02-05 04:57:10,Auto,Pragati Maidan,Malviya Nagar,273.0,14.4
"""CNR6015123""",Completed,2024-08-09 20:54:34,Go Mini,Mandi House,Saket A Block,762.0,9.2
"""CNR8357673""",Completed,2024-01-03 14:32:06,Auto,Panipat,IIT Delhi,474.0,10.6
"""CNR1447150""",Completed,2024-12-03 16:58:11,Go Mini,Vatika Chowk,Rithala,545.0,4.8
"""CNR2994873""",Completed,2024-10-09 11:58:33,Go Sedan,Kanhaiya Nagar,Dilshad Garden,142.0,6.6
"""CNR8941457""",Completed,2024-12-12 11:57:27,Auto,Hauz Rani,Jama Masjid,488.0,13.7
"""CNR1310231""",Incomplete,2024-09-13 09:24:56,Bike,Tilak Nagar,Lajpat Nagar,353.0,6.1
"""CNR6071558""",Completed,2024-02-29 17:27:30,Auto,RK Puram,IMT Manesar,252.0,9.5
"""CNR3266117""",Completed,2024-02-14 06:02:04,Go Mini,Kanhaiya Nagar,Connaught Place,259.0,11.8
"""CNR5130173""",Completed,2024-08-29 21:53:06,Auto,Nehru Place,Seelampur,948.0,13.0
"""CNR4384216""",Completed,2024-03-05 19:41:34,Go Sedan,Vatika Chowk,Kaushambi,201.0,8.2
"""CNR7427136""",Completed,2024-05-17 19:56:50,Go Mini,Moolchand,Narsinghpur,568.0,12.8
"""CNR2133368""",Completed,2024-02-23 14:28:26,Premier Sedan,India Gate,Sultanpur,50.0,10.5
"""CNR4639176""",Completed,2024-12-06 09:41:11,Go Sedan,Shastri Nagar,Chhatarpur,377.0,5.5
"""CNR4723515""",Completed,2024-10-20 18:32:48,Go Sedan,Gurgaon Sector 56,Laxmi Nagar,1155.0,13.9
"""CNR4453644""",Completed,2024-11-15 18:09:51,Go Sedan,Ramesh Nagar,Pataudi Chowk,959.0,11.7
"""CNR6217552""",Completed,2024-09-26 18:20:38,Go Mini,Green Park,Lal Quila,318.0,5.5
"""CNR1200806""",Completed,2024-10-22 18:04:56,Auto,Green Park,Qutub Minar,332.0,14.8
"""CNR3869053""",Completed,2024-03-30 18:03:51,Go Sedan,MG Road,Dwarka Mor,986.0,11.0
"""CNR1522260""",Completed,2024-07-02 07:16:54,Bike,Vasant Kunj,Bhikaji Cama Place,664.0,3.7
"""CNR9137426""",Completed,2024-01-24 15:02:05,Go Mini,Sultanpur,Noida Sector 18,126.0,7.0
"""CNR1663538""",Completed,2024-07-17 22:07:55,Auto,Delhi Gate,Samaypur Badli,226.0,4.3
"""CNR3842991""",Completed,2024-08-08 19:29:28,Bike,GTB Nagar,Nehru Place,306.0,4.4
"""CNR4627962""",Completed,2024-05-28 14:25:22,Go Mini,Sultanpur,Subhash Chowk,715.0,4.9
"""CNR3579125""",Completed,2024-02-11 07:32:33,Auto,Indirapuram,Green Park,992.0,10.9
"""CNR3209869""",Completed,2024-12-21 21:07:14,Go Sedan,Madipur,Rajiv Chowk,411.0,6.7
"""CNR2868647""",Completed,2024-02-26 19:46:15,Auto,Gwal Pahari,Pulbangash,321.0,6.7
"""CNR4615526""",Completed,2024-05-11 08:43:42,Go Mini,Gwal Pahari,Kaushambi,248.0,12.8
"""CNR5314647""",Completed,2024-07-06 01:47:58,Go Mini,Noida Sector 18,DLF Phase 3,257.0,4.9
"""CNR4600483""",Completed,2024-08-18 20:10:41,Uber XL,Gurgaon Railway Station,Moolchand,1310.0,2.7
"""CNR5907254""",Completed,2024-04-24 22:11:34,Auto,Tagore Garden,Rohini West,401.0,7.0
"""CNR8535236""",Completed,2024-09-07 07:21:07,Uber XL,Chhatarpur,Mundka,1123.0,14.7
"""CNR4252244""",Incomplete,2024-05-27 12:24:33,Go Mini,IFFCO Chowk,Ghaziabad,866.0,2.8
"""CNR4128303""",Completed,2024-09-05 21:57:18,Go Mini,Vasant Kunj,Kherki Daula Toll,496.0,10.5
"""CNR2752585""",Incomplete,2024-10-01 21:47:18,Go Sedan,Lok Kalyan Marg,Madipur,272.0,2.7
"""CNR8112072""",Completed,2024-01-10 20:39:33,Go Mini,Ambience Mall,Akshardham,922.0,3.0
"""CNR5557882""",Completed,2024-10-02 17:33:52,Go Sedan,Sarai Kale Khan,Qutub Minar,226.0,7.5
"""CNR7455378""",Completed,2024-05-29 17:51:15,Go Sedan,Shivaji Park,Pitampura,707.0,13.4
"""CNR8715819""",Completed,2024-03-07 13:47:55,Premier Sedan,Badshahpur,Old Gurgaon,452.0,9.4
"""CNR8906689""",Completed,2024-11-26 15:32:11,Auto,Udyog Vihar,Shastri Nagar,410.0,6.5
"""CNR1234974""",Incomplete,2024-12-07 08:08:21,Auto,Madipur,Noida Extension,1409.0,4.1
"""CNR4218622""",Completed,2024-08-18 17:36:20,Premier Sedan,Uttam Nagar,ITO,1173.0,13.0
"""CNR7353058""",Completed,2024-06-26 16:27:14,Auto,Jhilmil,Laxmi Nagar,708.0,10.9
"""CNR4147470""",Completed,2024-11-06 22:01:29,Go Mini,Huda City Centre,Laxmi Nagar,748.0,13.0
"""CNR5366544""",Completed,2024-09-19 23:50:51,eBike,Kalkaji,Ghaziabad,157.0,14.6
"""CNR4360211""",Incomplete,2024-06-10 16:33:13,Uber XL,Noida Sector 62,Basai Dhankot,384.0,5.0
"""CNR5749581""",Completed,2024-04-04 23:18:57,Go Mini,Botanical Garden,Meerut,2316.0,3.4
"""CNR5213811""",Completed,2024-01-16 21:49:05,Bike,Samaypur Badli,Rajiv Chowk,114.0,13.9
"""CNR1574183""",Completed,2024-07-07 23:50:49,Bike,Yamuna Bank,Old Gurgaon,502.0,4.9
"""CNR7511197""",Completed,2024-06-04 16:27:00,Premier Sedan,Lal Quila,Welcome,416.0,12.8
"""CNR3266554""",Incomplete,2024-04-12 18:30:41,Go Sedan,Bhiwadi,Noida Film City,1161.0,4.3
"""CNR7528319""",Completed,2024-09-26 17:38:17,Go Mini,Kalkaji,Paschim Vihar,338.0,13.8
"""CNR7044866""",Incomplete,2024-12-25 22:09:53,Go Mini,Madipur,Sohna Road,2650.0,3.6
"""CNR6815775""",Completed,2024-04-27 12:00:52,Bike,Kanhaiya Nagar,Udyog Bhawan,406.0,12.3
"""CNR6589184""",Completed,2024-11-13 20:55:11,Premier Sedan,Subhash Chowk,Chandni Chowk,460.0,3.0
"""CNR8510359""",Completed,2024-05-07 07:55:47,Uber XL,Subhash Nagar,Kashmere Gate ISBT,464.0,3.1
"""CNR4862360""",Incomplete,2024-01-22 16:14:39,eBike,Sultanpur,IMT Manesar,994.0,4.1
"""CNR4044486""",Completed,2024-12-11 17:28:39,Premier Sedan,Kalkaji,Lajpat Nagar,392.0,11.3
"""CNR9832642""",Completed,2024-10-10 10:09:15,Auto,Shivaji Park,Janakpuri,145.0,9.3
"""CNR4517473""",Incomplete,2024-01-03 17:12:17,Auto,Narsinghpur,Gurgaon Railway Station,634.0,3.5
"""CNR7276060""",Completed,2024-03-11 19:59:06,Auto,Sushant Lok,Bahadurgarh,291.0,11.1
"""CNR9952424""",Completed,2024-02-26 20:05:09,Go Mini,Azadpur,Badarpur,408.0,11.1
"""CNR6042600""",Completed,2024-12-15 20:47:46,Bike,Subhash Chowk,Noida Sector 62,593.0,8.8
"""CNR4216875""",Completed,2024-03-14 07:47:39,Go Mini,Ambience Mall,Faridabad Sector 15,136.0,14.7
"""CNR2961010""",Completed,2024-05-30 18:34:58,Go Mini,Hauz Khas,India Gate,321.0,3.6
"""CNR3352356""",Completed,2024-03-13 10:53:52,Go Sedan,Uttam Nagar,Bahadurgarh,94.0,5.9
"""CNR7288249""",Completed,2024-03-19 20:37:37,Go Mini,Noida Sector 18,Paharganj,485.0,12.4
"""CNR5744772""",Completed,2024-09-17 12:43:34,Premier Sedan,Jhilmil,Ashok Vihar,450.0,4.5
"""CNR1717499""",Completed,2024-11-28 17:55:45,Go Sedan,Okhla,Chandni Chowk,846.0,2.5
"""CNR3721940""",Incomplete,2024-02-28 16:07:19,Go Sedan,IGI Airport,Aya Nagar,427.0,7.9
"""CNR9025391""",Completed,2024-06-01 16:41:23,Go Sedan,Rajiv Chowk,Shastri Park,1296.0,13.3
"""CNR5673367""",Completed,2024-04-21 15:00:41,Auto,Aya Nagar,Golf Course Road,1389.0,11.3
"""CNR3539849""",Completed,2024-03-23 15:52:01,Premier Sedan,Nehru Place,Welcome,1100.0,11.7
"""CNR1786093""",Incomplete,2024-04-12 21:08:43,Auto,Okhla,Subhash Nagar,693.0,4.6
"""CNR8287485""",Completed,2024-05-20 08:37:08,Go Sedan,Vatika Chowk,Kashmere Gate,290.0,3.9
"""CNR5969312""",Completed,2024-12-05 16:59:48,Bike,Sushant Lok,Netaji Subhash Place,262.0,5.8
"""CNR1507754""",Completed,2024-08-28 19:23:34,Bike,Greater Kailash,South Extension,186.0,10.1
"""CNR3110561""",Completed,2024-10-19 11:22:36,Go Mini,Gwal Pahari,Munirka,850.0,14.9
"""CNR4609616""",Completed,2024-11-21 17:11:19,Go Sedan,DLF Phase 3,Dwarka Sector 21,341.0,14.0
"""CNR1613167""",Incomplete,2024-06-27 19:52:18,Bike,Yamuna Bank,Tughlakabad,201.0,5.0
"""CNR7424008""",Completed,2024-12-20 15:57:32,Go Sedan,Bahadurgarh,Yamuna Bank,897.0,3.0
"""CNR1611969""",Completed,2024-01-25 07:47:53,Go Sedan,Tilak Nagar,IFFCO Chowk,78.0,10.4
"""CNR3415753""",Completed,2024-03-02 19:05:27,Go Mini,Kirti Nagar,Pitampura,1361.0,3.4
"""CNR2143535""",Incomplete,2024-07-27 18:52:54,Premier Sedan,Kashmere Gate ISBT,Gwal Pahari,798.0,5.9
"""CNR5611154""",Completed,2024-12-08 13:48:28,Auto,Cyber Hub,Welcome,943.0,5.8
"""CNR2755632""",Completed,2024-09-09 10:35:17,Auto,Barakhamba Road,Noida Sector 18,595.0,2.8
"""CNR1406471""",Completed,2024-07-26 15:26:50,Auto,GTB Nagar,Vidhan Sabha,376.0,7.4
"""CNR8404371""",Completed,2024-01-11 17:10:35,Go Sedan,Seelampur,Tughlakabad,379.0,13.0
"""CNR1127735""",Completed,2024-11-13 04:33:41,Auto,Samaypur Badli,Saket,992.0,11.3
"""CNR6102841""",Completed,2024-11-27 15:26:14,Go Mini,Green Park,Old Gurgaon,972.0,10.3
"""CNR7860276""",Completed,2024-02-28 18:41:30,eBike,Welcome,Meerut,206.0,8.8
"""CNR3873031""",Completed,2024-04-01 22:20:03,Go Mini,Connaught Place,Narsinghpur,747.0,6.2
"""CNR7009265""",Completed,2024-09-01 19:47:25,Bike,New Colony,Barakhamba Road,800.0,14.9
"""CNR4988902""",Completed,2024-01-24 20:43:16,Auto,Chanakyapuri,Ashok Park Main,843.0,6.1
"""CNR3345314""",Incomplete,2024-01-25 13:26:31,Premier Sedan,Vidhan Sabha,Mandi House,486.0,2.1
"""CNR1275739""",Completed,2024-07-07 08:22:52,Bike,Huda City Centre,Moolchand,1128.0,10.0
"""CNR6235694""",Completed,2024-03-19 14:05:44,Auto,Mandi House,Old Gurgaon,875.0,13.5
"""CNR5014463""",Completed,2024-07-16 15:06:48,Go Mini,Tis Hazari,Bhiwadi,753.0,4.1
"""CNR9717416""",Completed,2024-03-13 15:47:25,Premier Sedan,IGI Airport,Ghitorni Village,527.0,13.6
"""CNR9092127""",Completed,2024-06-10 16:54:15,eBike,Maidan Garhi,Raj Nagar Extension,792.0,4.6
"""CNR3104248""",Completed,2024-07-06 09:03:40,Go Mini,Vishwavidyalaya,Qutub Minar,1687.0,14.3
"""CNR6002358""",Completed,2024-07-31 09:35:18,Go Mini,Inderlok,Kaushambi,317.0,3.4
"""CNR8376664""",Completed,2024-11-14 10:02:33,Auto,Mehrauli,Ghaziabad,120.0,11.0
"""CNR4843757""",Completed,2024-08-06 12:07:16,Go Sedan,Pitampura,Vidhan Sabha,922.0,4.5
"""CNR9822643""",Completed,2024-09-13 11:07:00,Bike,Raj Nagar Extension,Noida Extension,441.0,14.9
"""CNR8298553""",Completed,2024-02-12 10:42:05,Bike,Vasant Kunj,Noida Film City,219.0,9.3
"""CNR1774200""",Completed,2024-12-20 10:14:02,eBike,Laxmi Nagar,Huda City Centre,270.0,11.7
"""CNR2743227""",Completed,2024-02-10 19:47:53,Premier Sedan,Golf Course Road,Munirka,731.0,6.2
"""CNR2728092""",Completed,2024-01-03 15:04:52,Go Sedan,Pragati Maidan,Karkarduma,600.0,10.0
"""CNR6772448""",Completed,2024-01-08 21:11:16,Auto,Rajiv Nagar,Udyog Bhawan,281.0,2.3
"""CNR5791437""",Completed,2024-08-26 13:34:35,eBike,Saket,Golf Course Road,491.0,12.1
"""CNR3124865""",Completed,2024-12-05 06:27:30,Go Sedan,Noida Sector 62,Dwarka Sector 21,73.0,12.3
"""CNR7150293""",Completed,2024-07-02 23:26:26,Bike,Lajpat Nagar,Sadar Bazar Gurgaon,432.0,2.8
"""CNR7643105""",Completed,2024-11-19 08:15:06,Premier Sedan,Rohini,Saket A Block,603.0,8.0
"""CNR9728746""",Completed,2024-05-10 11:26:46,eBike,Dilshad Garden,IMT Manesar,367.0,10.8
"""CNR9725711""",Completed,2024-02-23 05:11:00,Go Mini,South Extension,Manesar,376.0,4.2
"""CNR1303955""",Completed,2024-07-22 10:26:54,Auto,Inderlok,Rohini East,173.0,3.1
"""CNR8876898""",Completed,2024-01-04 13:07:04,Auto,Narsinghpur,Rajiv Chowk,202.0,10.6
"""CNR4362072""",Completed,2024-05-31 13:50:49,Auto,Mehrauli,Botanical Garden,214.0,3.2
"""CNR8712854""",Completed,2024-06-21 01:31:31,Auto,Khandsa,Paharganj,219.0,8.3
"""CNR7734827""",Completed,2024-09-04 10:30:09,Bike,Chanakyapuri,Azadpur,350.0,10.8
"""CNR5723797""",Completed,2024-12-07 07:51:58,eBike,Mayur Vihar,Jasola,157.0,13.9
"""CNR9017236""",Completed,2024-08-14 19:18:46,Go Sedan,Cyber Hub,MG Road,227.0,8.2
"""CNR9666057""",Completed,2024-04-13 10:04:28,Go Mini,Hauz Rani,Vinobapuri,132.0,14.2
"""CNR6562895""",Completed,2024-09-30 09:26:38,Go Mini,RK Puram,Aya Nagar,216.0,3.5
"""CNR8303549""",Completed,2024-03-26 19:59:55,Auto,Sohna Road,Moolchand,656.0,10.2
"""CNR1593167""",Completed,2024-12-17 09:42:47,Bike,Udyog Bhawan,Raj Nagar Extension,256.0,14.0
"""CNR2086300""",Completed,2024-11-14 07:00:32,Premier Sedan,GTB Nagar,Mundka,302.0,8.5
"""CNR4749859""",Completed,2024-11-01 13:51:02,Premier Sedan,MG Road,Manesar,239.0,8.6
"""CNR2503586""",Completed,2024-08-08 16:15:49,Bike,Sonipat,Paharganj,591.0,10.7
"""CNR3982441""",Completed,2024-09-27 17:28:58,Go Sedan,Satguru Ram Singh Marg,Ashok Vihar,351.0,4.7
"""CNR6023470""",Completed,2024-07-07 15:11:52,Premier Sedan,Mansarovar Park,Ardee City,316.0,3.9
"""CNR1341201""",Completed,2024-03-04 14:37:35,Go Sedan,Pragati Maidan,Noida Film City,67.0,5.1
"""CNR4488191""",Completed,2024-07-06 20:42:41,Auto,Manesar,Satguru Ram Singh Marg,170.0,14.3
"""CNR4631253""",Completed,2024-12-23 09:31:57,Auto,Vishwavidyalaya,Golf Course Road,759.0,13.0
"""CNR5047760""",Completed,2024-10-22 22:08:24,Go Mini,Vatika Chowk,Hero Honda Chowk,407.0,10.1
"""CNR7629068""",Completed,2024-06-19 12:12:43,Auto,Lok Kalyan Marg,Rajiv Nagar,417.0,7.6
"""CNR9242060""",Completed,2024-02-01 08:10:41,Bike,Peeragarhi,Dwarka Sector 21,427.0,7.8
"""CNR3489130""",Completed,2024-11-13 23:26:24,Auto,Subhash Chowk,Paschim Vihar,370.0,9.2
"""CNR7793585""",Completed,2024-02-09 07:11:08,eBike,RK Puram,South Extension,626.0,4.5
"""CNR6196228""",Completed,2024-09-28 15:46:38,Bike,Manesar,Dilshad Garden,1489.0,10.1
"""CNR1199093""",Completed,2024-01-08 17:12:19,Go Sedan,Keshav Puram,Gurgaon Sector 29,945.0,9.6
"""CNR2435857""",Completed,2024-10-22 22:12:18,Bike,Cyber Hub,Sikanderpur,890.0,5.5
"""CNR7447079""",Completed,2024-04-24 15:12:43,Go Mini,Ashok Vihar,Jasola,873.0,4.9
"""CNR3312936""",Completed,2024-05-25 09:38:36,Go Mini,Mehrauli,Yamuna Bank,149.0,9.1
"""CNR7514462""",Completed,2024-05-07 21:10:50,Go Mini,Golf Course Road,Bhikaji Cama Place,187.0,10.7
"""CNR7500037""",Incomplete,2024-12-22 22:38:35,Go Mini,Kashmere Gate ISBT,Rithala,186.0,8.7
"""CNR2390897""",Completed,2024-05-23 11:22:22,Premier Sedan,Sonipat,Qutub Minar,58.0,6.7
"""CNR9604492""",Completed,2024-08-31 18:10:23,Bike,Greater Kailash,Shastri Park,217.0,6.6
"""CNR4113411""",Completed,2024-12-05 18:29:54,eBike,Bhiwadi,Arjangarh,999.0,12.8
"""CNR1359586""",Completed,2024-10-23 20:13:13,Uber XL,Udyog Vihar,IGI Airport,365.0,14.5
"""CNR7994321""",Completed,2024-04-14 08:34:42,Go Sedan,Badarpur,Madipur,973.0,8.1
"""CNR4701733""",Completed,2024-10-05 07:34:45,Auto,Kanhaiya Nagar,Vaishali,846.0,6.1
"""CNR2964627""",Completed,2024-10-13 17:45:33,Go Mini,Hero Honda Chowk,Ardee City,469.0,6.3
"""CNR7385111""",Completed,2024-09-06 13:53:26,Premier Sedan,Tilak Nagar,Huda City Centre,459.0,2.8
"""CNR1824601""",Completed,2024-04-04 04:39:48,Go Sedan,Pataudi Chowk,Karol Bagh,53.0,3.9
"""CNR1087029""",Completed,2024-02-26 16:52:57,Auto,Preet Vihar,Jasola,167.0,11.6
"""CNR2720883""",Completed,2024-08-12 20:09:14,eBike,Barakhamba Road,Kalkaji,259.0,11.2
