Name,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,User_Score,coded
Batman: Arkham Asylum,2009.0,Action,Eidos Interactive,0.32,91.0,8.7,False
"Warhammer 40,000: Squad Command",2007.0,Strategy,THQ,0.32,67.0,7.6,False
Darkwatch,2005.0,Shooter,Ubisoft,0.32,74.0,8.4,False
Tony Hawk's American Wasteland,2005.0,Sports,Activision,0.32,75.0,7.2,False
Beautiful Katamari,2007.0,Puzzle,Namco Bandai Games,0.32,73.0,7.0,False
Prince of Persia: The Sands of Time,2003.0,Action,Ubisoft,0.32,92.0,8.4,False
Harry Potter and the Deathly Hallows - Part 2,2011.0,Action,Electronic Arts,0.32,43.0,5.7,False
Sky Odyssey,2000.0,Simulation,Sony Computer Entertainment,0.32,79.0,8.4,False
World of Warcraft: Legion,2016.0,Role-Playing,Activision,0.32,88.0,7.5,False
Hatsune Miku: Project Diva F 2nd,2014.0,Misc,Sega,0.32,81.0,8.4,False
Bleach: Shattered Blade,2006.0,Fighting,Sega,0.32,58.0,7.5,False
FIFA Street 3,2008.0,Sports,Electronic Arts,0.32,63.0,6.9,False
FIFA 2001 Major League Soccer,2000.0,Sports,Electronic Arts,0.32,85.0,7.8,False
Operation Flashpoint: Red River,2011.0,Shooter,Codemasters,0.32,67.0,6.3,True
DiRT 2,2009.0,Racing,Sony Computer Entertainment,0.32,55.0,5.7,False
Frogger's Adventures: The Rescue,2003.0,Platform,Konami Digital Entertainment,0.32,59.0,8.5,False
Silent Hill HD Collection,2012.0,Action,Konami Digital Entertainment,0.32,70.0,4.8,False
Karaoke Revolution Volume 3,2004.0,Misc,Konami Digital Entertainment,0.32,82.0,7.8,False
Army of Two: The 40th Day,2010.0,Shooter,Electronic Arts,0.32,49.0,6.0,False
Persona 4: Dancing All Night,2015.0,Misc,Nippon Ichi Software,0.32,76.0,8.6,False
Ultimate Fighting Championship: Throwdown,2002.0,Fighting,Ubisoft,0.32,68.0,8.0,False
Disney's Extreme Skate Adventure,2003.0,Sports,Activision,0.32,78.0,8.3,False
Prey,2006.0,Shooter,Take-Two Interactive,0.32,79.0,7.3,False
Shaun White Snowboarding,2008.0,Sports,Ubisoft,0.32,70.0,7.5,False
Folklore,2007.0,Role-Playing,Sony Computer Entertainment,0.32,75.0,8.2,False
Murdered: Soul Suspect,2014.0,Action,Square Enix,0.32,59.0,6.9,False
The Darkness II,2012.0,Shooter,Take-Two Interactive,0.32,79.0,7.6,False
NBA 2K3,2002.0,Sports,Sega,0.32,87.0,7.9,False
NFL Fever 2004,2003.0,Sports,Microsoft Game Studios,0.32,74.0,8.8,False
FIFA Street 3,2008.0,Sports,Electronic Arts,0.32,63.0,6.9,False
Test Drive Unlimited,2006.0,Racing,Atari,0.32,82.0,8.0,False
Marvel Nemesis: Rise of the Imperfects,2005.0,Fighting,Electronic Arts,0.32,58.0,8.7,False
Kingdom Under Fire: The Crusaders,2004.0,Strategy,Deep Silver,0.32,81.0,7.9,False
Clive Barker's Jericho,2007.0,Shooter,Codemasters,0.32,63.0,7.4,False
Romance of the Three Kingdoms VII,2000.0,Strategy,Tecmo Koei,0.32,72.0,8.7,False
Fable III,2011.0,Role-Playing,Microsoft Game Studios,0.32,75.0,5.4,False
"Monsters, Inc.",2002.0,Adventure,Sony Computer Entertainment,0.32,52.0,7.2,False
DJ Hero,2009.0,Misc,Activision,0.32,87.0,6.4,False
Lord of Arcana,2010.0,Role-Playing,Square Enix,0.32,53.0,5.5,False
Phineas and Ferb: Across the 2nd Dimension,2011.0,Action,Disney Interactive Studios,0.32,63.0,6.6,False
Tekken 6,2009.0,Fighting,Namco Bandai Games,0.32,82.0,8.2,False
Dynasty Warriors 4 Empires,2004.0,Action,Tecmo Koei,0.32,71.0,8.8,False
Shenmue II,2002.0,Adventure,Microsoft Game Studios,0.32,80.0,9.3,False
Crash of the Titans,2007.0,Action,Vivendi Games,0.32,65.0,6.3,False
Rugby World Cup 2011,2011.0,Sports,505 Games,0.32,50.0,5.6,False
F1 Race Stars,2012.0,Racing,Codemasters,0.32,61.0,5.6,False
Overlord II,2009.0,Action,Codemasters,0.32,72.0,7.6,False
BlazBlue: Continuum Shift,2010.0,Fighting,PQube,0.31,85.0,8.7,False
MLB 07: The Show,2007.0,Sports,Sony Computer Entertainment,0.31,77.0,7.5,False
Crash Nitro Kart,2003.0,Racing,Vivendi Games,0.31,70.0,8.9,False
Etrian Odyssey III: The Drowned City,2010.0,Role-Playing,Atlus,0.31,77.0,8.0,False
Batman: Arkham Origins,2013.0,Action,Warner Bros. Interactive Entertainment,0.31,74.0,7.5,False
Harry Potter and the Half-Blood Prince,2009.0,Action,Electronic Arts,0.31,64.0,6.8,False
Fishing Master,2007.0,Misc,Konami Digital Entertainment,0.31,58.0,8.1,False
Madden NFL 2004,2003.0,Sports,Electronic Arts,0.31,70.0,6.6,False
NBA Inside Drive 2003,2002.0,Sports,Microsoft Game Studios,0.31,72.0,7.8,False
FIFA Street,2005.0,Sports,Electronic Arts,0.31,59.0,7.9,False
Monster Lab,2008.0,Role-Playing,Eidos Interactive,0.31,73.0,8.4,False
Fate/Extra,2010.0,Role-Playing,Marvelous Interactive,0.31,58.0,8.1,False
Drakengard 3,2013.0,Role-Playing,Square Enix,0.31,61.0,7.7,False
Catherine,2011.0,Adventure,Deep Silver,0.31,82.0,7.9,False
The Matrix: Path of Neo,2005.0,Action,Atari,0.31,73.0,7.3,False
Bust-A-Move Universe,2011.0,Puzzle,Square Enix,0.31,49.0,4.8,False
Mortal Kombat: Shaolin Monks,2005.0,Action,Midway Games,0.31,78.0,6.6,False
Batman: Arkham Origins,2013.0,Action,Warner Bros. Interactive Entertainment,0.31,68.0,7.4,False
Shin Megami Tensei: Devil Survivor 2,2011.0,Role-Playing,Ghostlight,0.31,79.0,8.8,False
Sonic Boom: Rise of Lyric,2014.0,Action,Sega,0.31,32.0,3.6,False
The Settlers 7: Paths to a Kingdom,2010.0,Strategy,Ubisoft,0.31,79.0,5.2,False
WipEout Pulse,2007.0,Racing,Sony Computer Entertainment,0.31,82.0,8.6,False
The Legend of Spyro: Dawn of the Dragon,2008.0,Platform,Vivendi Games,0.31,62.0,7.2,False
Fuel,2009.0,Racing,Codemasters,0.31,66.0,7.0,False
Tropico 5,2015.0,Simulation,Kalypso Media,0.31,76.0,7.1,False
KISS Pinball,2001.0,Action,Take-Two Interactive,0.31,26.0,3.8,False
Brothers In Arms: Earned in Blood,2005.0,Shooter,Ubisoft,0.31,85.0,8.6,False
LEGO Legends of Chima: Laval's Journey,2013.0,Adventure,Warner Bros. Interactive Entertainment,0.31,65.0,3.6,False
Skylanders: SuperChargers,2015.0,Action,Activision,0.31,81.0,3.3,False
Dark Void,2010.0,Action,Capcom,0.31,59.0,6.0,False
Manhunt 2,2007.0,Action,Take-Two Interactive,0.31,69.0,8.1,False
Mega Man Maverick Hunter X,2005.0,Platform,Capcom,0.31,79.0,8.3,False
Clash of the Titans,2010.0,Action,Namco Bandai Games,0.31,41.0,1.7,False
Mega Man Battle Network 2,2002.0,Action,Ubisoft,0.31,81.0,9.0,False
Major League Baseball 2K8,2008.0,Sports,Bethesda Softworks,0.31,67.0,5.6,False
Pandora's Tower,2011.0,Role-Playing,Nintendo,0.31,73.0,8.0,False
SimAnimals,2009.0,Simulation,Electronic Arts,0.31,58.0,2.1,False
Tiger Woods PGA Tour 06,2005.0,Sports,Electronic Arts,0.31,71.0,7.4,False
Jonah Lomu Rugby Challenge,2011.0,Sports,Home Entertainment Suppliers,0.31,73.0,6.0,False
Midway Arcade Treasures 2,2004.0,Misc,Midway Games,0.31,74.0,7.4,False
NASCAR Thunder 2003,2002.0,Racing,Electronic Arts,0.31,85.0,6.6,False
Mega Man Zero Collection,2010.0,Platform,Capcom,0.31,78.0,8.9,False
Pro Evolution Soccer 2013,2012.0,Sports,Konami Digital Entertainment,0.31,82.0,6.9,False
Star Wars Racer Revenge,2002.0,Racing,LucasArts,0.31,73.0,8.5,False
NCAA Final Four 2002,2001.0,Sports,Sony Computer Entertainment,0.31,52.0,6.5,False
Blade II,2002.0,Action,Activision,0.31,49.0,6.1,False
TRON: Evolution,2010.0,Action,Disney Interactive Studios,0.31,58.0,6.0,False
Bruce Lee: Quest of the Dragon,2002.0,Fighting,Universal Interactive,0.31,32.0,2.4,False
Disney's The Emperor's New Groove,2000.0,Platform,Sony Computer Entertainment,0.31,66.0,7.2,False
Dragon Ball Z: Battle of Z,2014.0,Fighting,Namco Bandai Games,0.31,54.0,5.3,False
Disney's Stitch: Experiment 626,2002.0,Action,Sony Computer Entertainment,0.31,59.0,7.8,False
Orphen: Scion of Sorcery,2000.0,Role-Playing,Activision,0.31,54.0,5.8,False
NBA Live 08,2007.0,Sports,Electronic Arts,0.31,73.0,6.2,False
Star Wars Episode III: Revenge of the Sith,2005.0,Action,Ubisoft,0.3,73.0,7.8,False
Ultimate Spider-Man,2005.0,Action,Activision,0.3,62.0,7.3,False
Midtown Madness 3,2003.0,Racing,Microsoft Game Studios,0.3,76.0,8.3,False
Shrek Swamp Kart Speedway,2002.0,Racing,TDK Mediactive,0.3,27.0,8.9,False
Contra 4,2007.0,Shooter,Konami Digital Entertainment,0.3,83.0,8.4,False
Spyro: Attack of the Rhynocs,2003.0,Platform,Universal Interactive,0.3,72.0,7.5,False
Monsters vs. Aliens,2009.0,Action,Activision,0.3,66.0,4.5,False
NASCAR 2011: The Game,2011.0,Racing,Activision,0.3,62.0,4.1,False
BlazBlue: Chrono Phantasma,2013.0,Fighting,Arc System Works,0.3,83.0,8.3,False
Kingdoms of Amalur: Reckoning,2012.0,Role-Playing,Electronic Arts,0.3,81.0,6.6,False
Mario Party: Star Rush,2016.0,Misc,Nintendo,0.3,68.0,6.8,False
Burnout,2002.0,Racing,Acclaim Entertainment,0.3,78.0,7.9,False
Chaos Legion,2003.0,Action,Capcom,0.3,65.0,8.2,False
Charlie and the Chocolate Factory,2005.0,Adventure,Global Star,0.3,36.0,3.8,False
Neopets: The Darkest Faerie,2005.0,Adventure,Sony Computer Entertainment,0.3,61.0,8.5,False
Naruto Shippuden: Ultimate Ninja Storm 4,2016.0,Fighting,Namco Bandai Games,0.3,81.0,8.5,False
Batman: Arkham VR,2016.0,Action,Warner Bros. Interactive Entertainment,0.3,75.0,7.3,False
24: The Game,2006.0,Adventure,Sony Computer Entertainment,0.3,62.0,8.2,False
The King of Fighters XIII,2011.0,Fighting,Rising Star Games,0.3,77.0,8.2,False
Tom Clancy's Splinter Cell 3D,2011.0,Action,Ubisoft,0.3,53.0,5.5,False
Magna Carta 2,2009.0,Role-Playing,Banpresto,0.3,69.0,7.0,False
Romance of the Three Kingdoms VIII,2002.0,Strategy,Tecmo Koei,0.3,77.0,8.9,False
F1 2013,2013.0,Racing,Codemasters,0.3,79.0,6.6,False
Crazy Taxi: Catch a Ride,2003.0,Racing,THQ,0.3,48.0,5.9,False
Final Fantasy XI: Wings of the Goddess,2007.0,Role-Playing,Square Enix,0.3,63.0,5.8,False
PowerUp Heroes,2011.0,Fighting,Ubisoft,0.3,61.0,7.5,False
Rayman 2: Revolution,2000.0,Platform,Ubisoft,0.3,90.0,8.2,False
One Piece Unlimited Cruise SP,2011.0,Action,Namco Bandai Games,0.3,46.0,7.3,False
Madden NFL 13,2012.0,Sports,Electronic Arts,0.3,63.0,7.3,False
Army Men: Air Attack 2,2000.0,Action,3DO,0.3,74.0,5.3,False
Stranglehold,2007.0,Shooter,Midway Games,0.3,77.0,7.9,False
Pride FC: Fighting Championships,2003.0,Fighting,THQ,0.3,73.0,8.6,False
Eternal Ring,2000.0,Role-Playing,Ubisoft,0.3,62.0,5.3,False
Resident Evil Archives: Resident Evil,2008.0,Action,Capcom,0.3,76.0,8.9,False
Dynasty Warriors 6,2007.0,Action,Tecmo Koei,0.3,60.0,7.4,False
Silent Hill: Shattered Memories,2010.0,Action,Konami Digital Entertainment,0.3,73.0,7.5,False
Dance Dance Revolution Universe 3,2008.0,Simulation,Konami Digital Entertainment,0.3,65.0,7.7,False
Showdown: Legends of Wrestling,2004.0,Fighting,Acclaim Entertainment,0.3,55.0,6.1,False
Sword Art Online: Hollow Fragment,2014.0,Role-Playing,Namco Bandai Games,0.3,67.0,7.6,False
Full Spectrum Warrior,2005.0,Strategy,THQ,0.3,74.0,8.0,False
The Sims 2: Pets,2006.0,Simulation,Electronic Arts,0.3,68.0,8.0,False
Fist of the North Star: Ken's Rage 2,2012.0,Fighting,Tecmo Koei,0.3,49.0,7.0,False
MLB SlugFest Loaded,2004.0,Sports,Midway Games,0.3,77.0,9.5,False
Teenage Mutant Ninja Turtles,2003.0,Action,Konami Digital Entertainment,0.3,56.0,8.4,False
Capcom Classics Collection Remixed,2006.0,Misc,Capcom,0.3,72.0,7.0,False
1701 A.D.,2006.0,Simulation,Deep Silver,0.3,79.0,8.3,False
Lego Star Wars: The Force Awakens,2016.0,Action,Warner Bros. Interactive Entertainment,0.3,76.0,7.0,False
Little Deviants,2011.0,Platform,Sony Computer Entertainment,0.3,57.0,5.5,False
Spider-Man 3,2007.0,Platform,Activision,0.3,52.0,7.4,False
AMF Bowling 2004,2003.0,Sports,Mud Duck Productions,0.3,48.0,4.4,False
Radiant Historia,2010.0,Role-Playing,Atlus,0.29,85.0,9.0,False
Sorcery,2012.0,Action,Sony Computer Entertainment,0.29,70.0,7.3,False
Harry Potter and the Order of the Phoenix,2007.0,Action,Electronic Arts,0.29,68.0,6.8,False
Grandia II,2002.0,Role-Playing,Ubisoft,0.29,71.0,8.6,False
Shaun White Snowboarding: World Stage,2009.0,Sports,Ubisoft,0.29,72.0,8.7,False
Spider-Man: Friend or Foe,2007.0,Action,Activision,0.29,60.0,6.3,False
Guitar Hero: Van Halen,2009.0,Misc,Activision,0.29,57.0,5.8,False
Batman: The Brave and the Bold the Videogame,2010.0,Action,Warner Bros. Interactive Entertainment,0.29,74.0,8.0,False
The Sims 2,2004.0,Simulation,Electronic Arts,0.29,90.0,8.8,False
Need for Speed Underground,2003.0,Racing,Electronic Arts,0.29,77.0,8.2,False
Def Jam Rapstar,2010.0,Misc,Konami Digital Entertainment,0.29,74.0,5.4,False
Outlaw Golf,2002.0,Sports,TDK Mediactive,0.29,72.0,6.9,False
MySims SkyHeroes,2010.0,Action,Electronic Arts,0.29,67.0,5.2,False
Mini Ninjas,2009.0,Action,Eidos Interactive,0.29,73.0,8.4,False
NBA Street V3,2005.0,Sports,Electronic Arts,0.29,88.0,8.4,False
WinBack: Covert Operations,2000.0,Shooter,Midas Interactive Entertainment,0.29,66.0,7.7,False
Syphon Filter: Dark Mirror,2006.0,Shooter,Sony Computer Entertainment,0.29,87.0,9.0,False
Glory of Heracles,2008.0,Role-Playing,Nintendo,0.29,69.0,7.3,False
Up,2009.0,Action,THQ,0.29,61.0,6.8,False
Modnation Racers: Road Trip,2012.0,Racing,Sony Computer Entertainment,0.29,62.0,6.4,False
NBA Live 06,2005.0,Sports,Electronic Arts,0.29,64.0,5.6,False
ExerBeat,2010.0,Sports,Namco Bandai Games,0.29,60.0,7.6,False
Need for Speed: Most Wanted,2005.0,Racing,Electronic Arts,0.29,82.0,8.5,False
Front Mission Evolved,2010.0,Shooter,Square Enix,0.29,58.0,6.0,False
Ultimate Marvel vs. Capcom 3,2011.0,Fighting,Capcom,0.29,80.0,7.7,False
Little King's Story,2009.0,Strategy,Rising Star Games,0.29,87.0,8.8,False
Dynasty Warriors: Strikeforce,2009.0,Action,Tecmo Koei,0.29,64.0,7.3,False
NieR,2010.0,Role-Playing,Square Enix,0.29,67.0,8.3,False
Zoo Tycoon 2 DS,2008.0,Strategy,THQ,0.29,60.0,5.4,False
Area 51,2005.0,Shooter,Midway Games,0.29,72.0,8.1,False
Deadpool,2015.0,Action,Activision,0.29,60.0,5.7,False
UEFA Euro 2016,2016.0,Sports,Konami Digital Entertainment,0.29,72.0,6.6,False
Wanted: Weapons of Fate,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.29,61.0,7.1,False
Mega Man X8,2004.0,Platform,Capcom,0.29,68.0,8.5,False
The Chronicles of Riddick: Assault on Dark Athena,2009.0,Shooter,Atari,0.29,82.0,8.2,False
Ford Mustang: The Legend Lives,2005.0,Racing,Take-Two Interactive,0.29,58.0,7.3,False
FlatOut: Head On,2008.0,Racing,Empire Interactive,0.29,74.0,8.2,False
Duel Masters: Sempai Legends,2003.0,Misc,Atari,0.29,69.0,8.0,False
Harvest Moon: Magical Melody,2008.0,Simulation,Rising Star Games,0.29,69.0,8.8,False
Heroes of the Pacific,2005.0,Simulation,Codemasters,0.29,76.0,8.4,False
Prince of Persia: Rival Swords,2007.0,Action,Ubisoft,0.29,70.0,7.7,False
The Lord of the Rings: The Third Age,2004.0,Role-Playing,Electronic Arts,0.29,74.0,7.8,False
Trace Memory,2005.0,Adventure,Nintendo,0.29,70.0,8.1,False
X-Men Legends II: Rise of Apocalypse,2005.0,Role-Playing,Activision,0.29,84.0,8.2,False
Borderlands: The Pre-Sequel,2014.0,Shooter,Take-Two Interactive,0.29,75.0,6.2,False
Madden NFL 08,2007.0,Sports,Electronic Arts,0.29,76.0,6.0,False
Trauma Center: New Blood,2007.0,Simulation,Nintendo,0.29,77.0,8.0,False
Starhawk,2012.0,Action,Sony Computer Entertainment,0.29,77.0,7.8,False
Pirates of the Caribbean,2003.0,Role-Playing,Ubisoft,0.29,65.0,7.4,False
FIFA Soccer 13,2012.0,Action,Electronic Arts,0.29,68.0,3.7,False
Ace Combat: Joint Assault,2010.0,Simulation,Namco Bandai Games,0.29,71.0,7.2,False
The BIGS 2,2009.0,Sports,Take-Two Interactive,0.29,68.0,8.5,False
Turning Point: Fall of Liberty,2008.0,Shooter,Codemasters,0.29,43.0,6.8,False
Sonic Boom: Shattered Crystal,2014.0,Action,Sega,0.29,47.0,6.3,False
Shrek Super Party,2002.0,Misc,TDK Mediactive,0.29,30.0,5.1,False
MLB Power Pros,2007.0,Sports,Konami Digital Entertainment,0.29,83.0,8.4,False
"Sakura Wars: So Long, My Love",2005.0,Role-Playing,Sega,0.29,81.0,7.3,False
Dynasty Tactics,2002.0,Strategy,Tecmo Koei,0.29,79.0,8.1,False
Call of Juarez: The Cartel,2011.0,Shooter,Ubisoft,0.29,45.0,5.5,False
Angry Birds Star Wars,2013.0,Strategy,Activision,0.29,49.0,3.6,False
Metal Gear Solid V: Ground Zeroes,2014.0,Action,Konami Digital Entertainment,0.29,76.0,5.4,False
SimCity 4,2003.0,Simulation,Electronic Arts,0.29,84.0,8.7,False
Puzzle Quest: Challenge of the Warlords,2007.0,Puzzle,D3Publisher,0.29,71.0,6.2,False
Disgaea 5: Alliance of Vengeance,2015.0,Role-Playing,Nippon Ichi Software,0.29,80.0,8.1,False
Sengoku Basara: Samurai Heroes,2010.0,Action,Capcom,0.29,65.0,8.8,False
Rayman 3: Hoodlum Havoc,2003.0,Platform,Ubisoft,0.29,76.0,8.6,False
Warriors Orochi 2,2008.0,Action,Tecmo Koei,0.29,56.0,7.5,False
Feel the Magic XY/XX,2004.0,Puzzle,Sega,0.29,75.0,8.1,False
Psi-Ops: The Mindgate Conspiracy,2004.0,Shooter,Midway Games,0.29,84.0,8.9,False
Dead Rising: Chop Till You Drop,2009.0,Action,Capcom,0.29,61.0,6.5,False
Spyro: A Hero's Tail,2004.0,Platform,Vivendi Games,0.29,62.0,8.3,False
NASCAR 08,2007.0,Racing,Electronic Arts,0.29,59.0,5.2,False
World of Tanks,2011.0,Shooter,Wargaming.net,0.29,80.0,3.7,False
Links 2004,2003.0,Sports,Microsoft Game Studios,0.29,80.0,9.0,False
Majin and the Forsaken Kingdom,2010.0,Adventure,Namco Bandai Games,0.29,72.0,7.9,False
Assassin's Creed IV: Black Flag,2013.0,Action,Ubisoft,0.29,86.0,7.7,False
Earthworm Jim,2001.0,Platform,Interplay,0.29,72.0,5.7,False
Tales of Phantasia,2003.0,Role-Playing,Nintendo,0.29,76.0,8.1,False
Monster 4x4: Masters of Metal,2003.0,Racing,Ubisoft,0.28,48.0,8.3,False
Dragon Ball GT: Transformation,2005.0,Action,Atari,0.28,69.0,8.2,False
FIFA 15,2014.0,Sports,Electronic Arts,0.28,82.0,4.2,False
The Warriors,2005.0,Action,Take-Two Interactive,0.28,85.0,8.2,False
Shadow Hearts,2001.0,Role-Playing,Midway Games,0.28,73.0,8.8,False
Dragon Ball Z: Budokai Tenkaichi 2,2006.0,Fighting,Atari,0.28,72.0,8.5,False
Street Hoops,2002.0,Sports,Activision,0.28,58.0,8.0,False
R: Racing Evolution,2003.0,Racing,Namco Bandai Games,0.28,66.0,6.2,False
The Golden Compass,2007.0,Action,Sega,0.28,40.0,4.8,False
ATV Quad Power Racing 2,2003.0,Racing,Acclaim Entertainment,0.28,70.0,9.0,False
Hatsune Miku: Project Diva f,2013.0,Misc,Sega,0.28,73.0,8.4,False
Marvel Nemesis: Rise of the Imperfects,2005.0,Fighting,Electronic Arts,0.28,58.0,7.5,False
Final Fantasy VI Advance,2006.0,Role-Playing,Nintendo,0.28,92.0,8.4,False
LEGO The Lord of the Rings,2012.0,Action,Warner Bros. Interactive Entertainment,0.28,54.0,5.6,False
Viewtiful Joe,2004.0,Action,Capcom,0.28,90.0,8.5,False
DeathSmiles,2009.0,Shooter,Rising Star Games,0.28,76.0,8.4,False
Fable: The Journey,2012.0,Role-Playing,Microsoft Game Studios,0.28,61.0,4.8,False
Bladestorm: The Hundred Years' War,2007.0,Action,Tecmo Koei,0.28,58.0,7.9,False
SAW,2009.0,Action,Konami Digital Entertainment,0.28,59.0,7.4,False
Chromehounds,2006.0,Simulation,Sega,0.28,71.0,7.0,False
Harry Potter and the Sorcerer's Stone,2003.0,Action,Electronic Arts,0.28,56.0,7.6,False
Kung Fu Chaos,2003.0,Fighting,Microsoft Game Studios,0.28,68.0,8.5,False
Shrek the Third,2007.0,Action,Activision,0.28,57.0,6.7,False
Jackass the Game,2007.0,Action,Empire Interactive,0.28,58.0,6.6,False
Pirates of the Caribbean: Dead Man's Chest,2006.0,Adventure,Disney Interactive Studios,0.28,52.0,8.0,False
Operation Flashpoint: Red River,2011.0,Shooter,Codemasters,0.28,69.0,6.1,True
Transformers: Dark of the Moon,2011.0,Action,Activision,0.28,59.0,6.7,False
Surf's Up,2007.0,Sports,Ubisoft,0.28,56.0,7.0,False
Assassin's Creed II: Discovery,2009.0,Action,Ubisoft,0.28,69.0,7.3,False
Syphon Filter: Dark Mirror,2007.0,Shooter,Sony Computer Entertainment,0.28,70.0,7.8,False
Mission: Impossible - Operation Surma,2003.0,Platform,Atari,0.28,64.0,7.8,False
MLB 07: The Show,2007.0,Sports,Sony Computer Entertainment,0.28,82.0,7.2,False
Driver: Parallel Lines,2006.0,Racing,Atari,0.28,69.0,6.9,False
Mega Man ZX,2006.0,Platform,Capcom,0.28,76.0,8.3,False
Backyard Wrestling 2: There Goes the Neighborhood,2004.0,Fighting,Eidos Interactive,0.28,46.0,4.7,False
Guitar Hero: Van Halen,2009.0,Misc,Activision,0.28,50.0,5.2,False
Dead or Alive,1998.0,Fighting,Sony Computer Entertainment,0.28,84.0,8.6,False
Dead to Rights: Retribution,2010.0,Shooter,Namco Bandai Games,0.28,60.0,5.9,False
Wild ARMs 5,2006.0,Role-Playing,505 Games,0.28,71.0,7.5,False
NFL Blitz 20-02,2002.0,Sports,Midway Games,0.28,76.0,8.9,False
El Shaddai: Ascension of the Metatron,2011.0,Action,Ignition Entertainment,0.28,78.0,7.5,False
Tony Hawk: Shred,2010.0,Sports,Activision,0.28,56.0,6.7,False
NCAA March Madness 2005,2004.0,Sports,Electronic Arts,0.28,80.0,7.8,False
Kenka Bancho: Badass Rumble,2008.0,Action,Spike,0.28,70.0,7.5,False
Silent Hill 2: Restless Dreams,2001.0,Action,Konami Digital Entertainment,0.28,84.0,8.3,False
NES Remix,2014.0,Action,Nintendo,0.28,71.0,7.1,False
Bass Strike,2001.0,Sports,THQ,0.28,57.0,5.8,False
NHL Hitz 20-03,2002.0,Sports,Midway Games,0.28,82.0,8.4,False
Bionic Commando,2009.0,Platform,Capcom,0.28,70.0,7.3,False
Monopoly Streets,2010.0,Misc,Electronic Arts,0.28,66.0,6.6,False
Trivial Pursuit,2009.0,Misc,Electronic Arts,0.28,66.0,7.1,False
Medieval Moves: Deadmund's Quest,2011.0,Action,Sony Computer Entertainment,0.28,61.0,6.5,False
Mister Mosquito,2001.0,Shooter,Eidos Interactive,0.28,65.0,4.9,False
Rugby World Cup 2011,2011.0,Sports,505 Games,0.28,55.0,3.9,False
Virtua Fighter 5 Online,2007.0,Fighting,Sega,0.28,89.0,7.6,False
Indiana Jones and the Staff of Kings,2009.0,Action,Activision,0.28,55.0,7.5,False
Angry Birds Star Wars,2013.0,Strategy,Activision,0.28,59.0,5.6,False
Dave Mirra Freestyle BMX 2,2001.0,Sports,Acclaim Entertainment,0.28,78.0,7.7,False
One Piece: Unlimited World Red,2014.0,Action,Namco Bandai Games,0.28,71.0,7.3,True
True Crime: New York City,2005.0,Action,Activision,0.28,60.0,7.8,False
Summer Heat Beach Volleyball,2003.0,Sports,Acclaim Entertainment,0.28,65.0,7.7,False
Avatar: The Last Airbender,2006.0,Adventure,THQ,0.28,56.0,5.8,False
Castlevania: Aria of Sorrow,2003.0,Platform,Konami Digital Entertainment,0.28,91.0,9.1,False
Myst III: Exile,2002.0,Adventure,Ubisoft,0.28,57.0,7.0,False
Shin Megami Tensei: Strange Journey,2009.0,Role-Playing,Atlus,0.28,80.0,8.7,False
Army of Two: The Devil's Cartel,2013.0,Shooter,Electronic Arts,0.28,58.0,6.7,False
Patapon 3,2011.0,Misc,Sony Computer Entertainment,0.27,74.0,7.2,False
Ice Age: Dawn of the Dinosaurs,2009.0,Action,Activision,0.27,75.0,8.3,False
Tao Feng: Fist of the Lotus,2003.0,Fighting,Microsoft Game Studios,0.27,65.0,6.5,False
Guitar Hero: Van Halen,2009.0,Misc,Activision,0.27,59.0,4.7,False
Dragon Ball Z: Budokai 2,2004.0,Fighting,Atari,0.27,66.0,5.8,False
