id,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,coded
20799,M,0.535,0.42,0.135,0.879,0.3795,0.1965,0.22,8,3
87907,F,0.555,0.445,0.15,0.836,0.37,0.174,0.24,10,2
63207,F,0.64,0.5,0.17,1.2645,0.58,0.3375,0.332,11,2
90315,F,0.575,0.455,0.155,0.983,0.484,0.199,0.238,9,2
52095,F,0.695,0.5,0.17,1.5245,0.6645,0.396,0.3745,10,2
56427,I,0.585,0.475,0.145,0.9845,0.4525,0.2195,0.2725,10,1
9620,I,0.555,0.43,0.13,0.7665,0.3035,0.186,0.215,10,1
12078,I,0.46,0.35,0.105,0.5155,0.252,0.1065,0.1335,7,1
64219,I,0.255,0.185,0.06,0.0625,0.0265,0.0185,0.02,6,1
89482,M,0.5,0.375,0.13,0.622,0.3075,0.1265,0.15,8,3
45658,F,0.655,0.505,0.18,1.2495,0.6345,0.2615,0.345,9,2
10530,M,0.64,0.5,0.19,1.3415,0.5705,0.3175,0.41,10,3
24345,M,0.5,0.375,0.145,0.6435,0.2485,0.1345,0.21,14,3
69088,M,0.355,0.255,0.09,0.169,0.058,0.042,0.06,9,3
65274,M,0.655,0.53,0.185,1.247,0.4945,0.2745,0.465,16,3
80168,M,0.56,0.445,0.195,1.3165,0.5305,0.3075,0.41,17,3
52259,F,0.635,0.505,0.18,1.2915,0.6025,0.29,0.37,10,2
90438,M,0.57,0.45,0.15,0.811,0.3595,0.1685,0.255,13,3
8126,F,0.685,0.54,0.175,1.542,0.7285,0.3525,0.435,11,2
77101,I,0.41,0.315,0.1,0.3335,0.1635,0.072,0.09,7,1
83893,F,0.585,0.455,0.135,0.931,0.4635,0.2105,0.22,9,2
19113,M,0.505,0.4,0.16,1.1155,0.5455,0.246,0.2525,8,3
71125,I,0.33,0.23,0.08,0.1295,0.054,0.026,0.046,6,1
25913,M,0.68,0.545,0.195,1.6385,0.6745,0.345,0.4325,10,3
19632,F,0.6,0.465,0.155,1.0335,0.469,0.2815,0.295,10,2
67454,I,0.415,0.315,0.09,0.3245,0.151,0.073,0.09,7,1
79036,I,0.345,0.265,0.085,0.2225,0.109,0.0565,0.06,7,1
8821,M,0.615,0.475,0.19,1.1745,0.4305,0.23,0.49,16,3
8589,F,0.53,0.405,0.13,0.6355,0.2635,0.153,0.215,8,2
42382,I,0.32,0.23,0.07,0.1385,0.0585,0.0335,0.045,6,1
4422,M,0.62,0.47,0.155,1.0265,0.445,0.2115,0.295,9,3
48909,I,0.555,0.44,0.145,0.879,0.3275,0.182,0.26,10,1
56952,F,0.65,0.525,0.175,1.5845,0.6555,0.3695,0.43,10,2
11313,F,0.59,0.455,0.15,0.974,0.4255,0.247,0.265,10,2
33882,M,0.65,0.525,0.165,1.3765,0.6345,0.2985,0.336,9,3
86586,F,0.55,0.405,0.15,0.9195,0.382,0.2035,0.2875,10,2
62380,M,0.67,0.525,0.155,1.4385,0.6425,0.262,0.3245,10,3
24378,M,0.635,0.495,0.155,1.2435,0.7235,0.2695,0.2915,10,3
12469,I,0.46,0.345,0.11,0.4465,0.171,0.096,0.12,8,1
17617,I,0.255,0.18,0.06,0.0765,0.0255,0.015,0.02,5,1
50744,M,0.57,0.45,0.145,0.9975,0.4355,0.2195,0.24,8,3
58614,M,0.475,0.395,0.155,0.6435,0.2475,0.1335,0.265,13,3
6399,I,0.565,0.445,0.13,0.8035,0.3095,0.2035,0.24,12,1
8667,F,0.59,0.465,0.165,1.133,0.5255,0.257,0.305,11,2
6529,M,0.59,0.47,0.19,1.056,0.4635,0.24,0.48,16,3
18545,I,0.415,0.325,0.1,0.3785,0.1765,0.06,0.095,7,1
55968,I,0.515,0.4,0.115,0.6265,0.2925,0.1455,0.1625,8,1
14137,I,0.435,0.325,0.1,0.3725,0.1765,0.0615,0.0865,9,1
33522,M,0.62,0.47,0.15,0.9185,0.4155,0.22,0.29,9,3
3208,M,0.555,0.435,0.17,0.9355,0.3155,0.197,0.295,17,3
45898,M,0.635,0.505,0.15,1.289,0.6235,0.2445,0.335,9,3
27443,I,0.56,0.445,0.15,0.717,0.3605,0.153,0.22,8,1
53160,I,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,6,1
89390,F,0.665,0.525,0.175,1.566,0.612,0.369,0.45,19,2
42114,F,0.555,0.44,0.15,0.8705,0.407,0.156,0.255,10,2
16604,F,0.645,0.52,0.215,1.6385,0.4725,0.366,0.585,21,2
48962,I,0.53,0.415,0.145,0.7055,0.2925,0.133,0.22,14,1
4199,M,0.445,0.335,0.14,0.376,0.1615,0.0695,0.12,8,3
77556,M,0.575,0.465,0.15,0.9635,0.4955,0.2,0.223,8,3
10331,M,0.615,0.475,0.17,1.0965,0.4895,0.2425,0.32,9,3
14273,I,0.505,0.395,0.135,0.6445,0.3145,0.1405,0.175,10,1
72125,F,0.72,0.565,0.205,1.719,0.68,0.3255,0.3875,13,2
86422,I,0.38,0.3,0.095,0.2715,0.1155,0.0575,0.081,7,1
62113,I,0.425,0.325,0.105,0.3935,0.1865,0.0745,0.11,8,1
45496,F,0.57,0.44,0.125,0.8795,0.3485,0.1735,0.2425,8,2
14785,F,0.485,0.395,0.14,0.7365,0.302,0.1305,0.207,8,2
3300,M,0.625,0.485,0.165,1.2895,0.667,0.2865,0.37,11,3
15557,F,0.52,0.415,0.145,0.7385,0.2735,0.166,0.25,14,2
13655,M,0.58,0.46,0.155,0.9845,0.4165,0.231,0.3,10,3
63101,F,0.635,0.495,0.18,1.3695,0.657,0.3025,0.365,11,2
53261,I,0.4,0.31,0.115,0.314,0.1575,0.0695,0.087,8,1
11761,F,0.535,0.435,0.15,0.8105,0.27,0.168,0.24,12,2
47572,I,0.13,0.1,0.05,0.023,0.0065,0.008,0.0095,5,1
33869,I,0.33,0.255,0.085,0.1785,0.0675,0.037,0.0615,7,1
45055,I,0.46,0.35,0.11,0.4585,0.21,0.0855,0.12,7,1
45228,F,0.72,0.57,0.175,1.8795,0.931,0.3525,0.49,12,2
58435,F,0.67,0.5,0.2,1.6275,0.5095,0.358,0.365,14,2
13486,I,0.52,0.425,0.15,0.766,0.294,0.17,0.201,9,1
1430,I,0.48,0.375,0.11,0.5175,0.2325,0.1045,0.147,8,1
69742,I,0.235,0.175,0.055,0.0705,0.0335,0.015,0.02,6,1
82157,I,0.575,0.46,0.135,0.8735,0.427,0.168,0.2215,11,1
21632,I,0.62,0.485,0.15,1.0295,0.4935,0.2195,0.3,9,1
66881,M,0.57,0.455,0.16,0.9395,0.399,0.2195,0.295,15,3
38693,M,0.575,0.45,0.15,0.9275,0.4365,0.196,0.24,9,3
21239,F,0.6,0.47,0.145,1.0165,0.4605,0.2185,0.286,8,2
16234,M,0.52,0.405,0.145,0.769,0.246,0.1575,0.255,15,3
54286,I,0.46,0.345,0.095,0.4465,0.191,0.0785,0.125,7,1
14442,F,0.515,0.44,0.15,0.9285,0.302,0.184,0.3,10,2
18974,F,0.6,0.48,0.16,1.1325,0.509,0.257,0.3185,9,2
57374,M,0.455,0.375,0.125,0.6295,0.2785,0.1365,0.195,8,3
70488,I,0.475,0.365,0.13,0.4625,0.1685,0.0855,0.1455,8,1
66944,M,0.59,0.445,0.14,0.906,0.327,0.2425,0.295,9,3
84767,I,0.28,0.2,0.07,0.1225,0.0545,0.0215,0.035,5,1
2997,F,0.68,0.54,0.17,1.6225,0.6675,0.309,0.431,10,2
37391,I,0.38,0.3,0.09,0.2715,0.134,0.0595,0.0745,6,1
43099,F,0.6,0.485,0.16,1.0385,0.4325,0.2495,0.32,10,2
37797,F,0.575,0.45,0.135,0.879,0.362,0.2085,0.23,9,2
81950,M,0.67,0.525,0.2,1.5175,0.693,0.3195,0.4195,10,3
57586,M,0.61,0.48,0.15,1.1405,0.547,0.2565,0.3185,9,3
18370,I,0.4,0.305,0.095,0.2985,0.143,0.0625,0.075,7,1
64957,F,0.415,0.305,0.145,0.43,0.175,0.096,0.096,7,2
11402,F,0.465,0.36,0.12,0.515,0.2245,0.1075,0.17,12,2
69536,M,0.58,0.45,0.12,0.8715,0.375,0.2225,0.29,11,3
52364,F,0.65,0.495,0.17,1.3445,0.678,0.3005,0.3185,9,2
84378,M,0.655,0.545,0.18,1.5455,0.691,0.3255,0.395,14,3
13956,M,0.65,0.515,0.18,1.494,0.7155,0.3025,0.395,12,3
31885,I,0.385,0.29,0.1,0.2745,0.1255,0.0635,0.081,7,1
46847,M,0.63,0.49,0.175,1.3305,0.6205,0.3235,0.3885,11,3
73590,M,0.545,0.435,0.135,0.7665,0.3345,0.1585,0.2185,9,3
23817,I,0.46,0.35,0.11,0.4615,0.1915,0.0845,0.1325,8,1
57339,M,0.585,0.45,0.175,0.9795,0.3695,0.2145,0.335,16,3
31494,F,0.555,0.435,0.135,0.9335,0.382,0.25,0.2615,13,2
13694,F,0.625,0.495,0.15,1.0835,0.5455,0.2215,0.287,8,2
23673,F,0.49,0.38,0.135,0.554,0.2935,0.1005,0.15,10,2
6802,I,0.47,0.365,0.11,0.4075,0.1805,0.075,0.1185,9,1
15572,I,0.48,0.375,0.14,0.557,0.2225,0.133,0.175,10,1
64125,M,0.585,0.475,0.135,0.925,0.391,0.2065,0.275,11,3
82411,I,0.405,0.31,0.09,0.313,0.131,0.072,0.093,7,1
80084,M,0.36,0.28,0.09,0.2255,0.085,0.056,0.066,8,3
54666,M,0.585,0.455,0.155,1.038,0.6165,0.25,0.2515,9,3
2744,I,0.275,0.18,0.05,0.0995,0.045,0.0155,0.0185,6,1
6361,M,0.57,0.43,0.14,0.8755,0.3675,0.1835,0.27,9,3
3653,M,0.58,0.45,0.15,0.931,0.4455,0.207,0.27,10,3
49507,I,0.495,0.4,0.115,0.6995,0.2615,0.1475,0.23,11,1
41251,F,0.54,0.415,0.16,0.8465,0.336,0.176,0.2655,11,2
51945,M,0.67,0.545,0.19,1.56,0.5975,0.367,0.48,16,3
62890,I,0.575,0.425,0.16,0.9175,0.2675,0.243,0.335,16,1
2098,M,0.65,0.49,0.17,1.2105,0.5185,0.283,0.335,9,3
63063,I,0.45,0.335,0.095,0.3865,0.1655,0.084,0.1175,8,1
79357,M,0.55,0.435,0.165,0.7995,0.295,0.179,0.28,26,3
44881,M,0.66,0.525,0.185,1.67,0.6525,0.3375,0.477,11,3
5089,M,0.65,0.525,0.17,1.527,0.6665,0.3135,0.37,10,3
33163,F,0.64,0.485,0.13,1.151,0.4365,0.3315,0.3065,11,2
10003,F,0.59,0.45,0.125,0.895,0.3545,0.1635,0.2405,8,2
62859,I,0.27,0.195,0.08,0.084,0.03,0.0165,0.0245,4,1
41728,F,0.59,0.475,0.16,1.0265,0.485,0.2265,0.2765,10,2
59467,F,0.49,0.37,0.115,0.5425,0.198,0.1065,0.1795,9,2
90398,I,0.215,0.15,0.045,0.0545,0.019,0.008,0.015,4,1
32086,M,0.525,0.455,0.145,0.813,0.387,0.17,0.26,9,3
55510,F,0.565,0.45,0.165,0.9325,0.3605,0.246,0.265,10,2
36272,I,0.375,0.28,0.09,0.2445,0.1125,0.0655,0.0735,9,1
38837,I,0.2,0.145,0.04,0.0385,0.0185,0.0055,0.01,4,1
36865,I,0.285,0.215,0.055,0.1115,0.059,0.0235,0.035,7,1
5854,F,0.58,0.45,0.145,0.834,0.2815,0.1615,0.2215,10,2
17320,M,0.595,0.465,0.185,1.0035,0.4305,0.244,0.3,12,3
23944,F,0.605,0.475,0.19,1.28,0.5805,0.3235,0.42,13,2
6316,M,0.67,0.525,0.205,1.527,0.6,0.336,0.395,9,3
41746,M,0.535,0.415,0.155,0.6635,0.2085,0.093,0.235,19,3
1318,M,0.625,0.49,0.155,1.2435,0.5805,0.313,0.355,9,3
48299,I,0.375,0.28,0.08,0.215,0.1125,0.037,0.065,6,1
87070,I,0.43,0.285,0.11,0.336,0.1605,0.0785,0.0705,7,1
69246,M,0.7,0.525,0.19,1.6015,0.784,0.3655,0.432,11,3
66566,I,0.35,0.26,0.095,0.1855,0.0775,0.0355,0.06,7,1
61792,I,0.46,0.34,0.105,0.4265,0.188,0.08,0.12,7,1
29308,I,0.53,0.405,0.12,0.737,0.302,0.1725,0.168,9,1
68140,F,0.6,0.475,0.18,1.3905,0.621,0.3025,0.3685,10,2
20668,I,0.495,0.375,0.105,0.4165,0.1655,0.095,0.142,7,1
22176,I,0.56,0.425,0.13,0.7455,0.3045,0.1355,0.245,8,1
51844,F,0.375,0.29,0.1,0.2545,0.1135,0.042,0.0775,7,2
14258,F,0.54,0.415,0.13,0.7085,0.305,0.1525,0.205,9,2
73926,M,0.64,0.505,0.16,1.2735,0.586,0.291,0.336,9,3
43802,F,0.56,0.46,0.14,0.8085,0.3595,0.1795,0.295,12,2
45322,I,0.5,0.385,0.115,0.5545,0.2735,0.1255,0.165,10,1
8085,I,0.335,0.22,0.075,0.1495,0.0665,0.0285,0.0345,5,1
24753,M,0.63,0.485,0.155,1.078,0.5235,0.1925,0.28,11,3
14535,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,12,2
47197,I,0.445,0.345,0.11,0.38,0.1575,0.0785,0.12,9,1
47354,M,0.605,0.485,0.165,1.065,0.3825,0.2215,0.32,9,3
87613,M,0.51,0.405,0.13,0.743,0.261,0.2015,0.17,13,3
38295,I,0.36,0.265,0.09,0.1735,0.0675,0.0575,0.0755,7,1
39375,F,0.585,0.46,0.14,0.9745,0.4675,0.227,0.2245,9,2
60711,M,0.545,0.44,0.14,0.699,0.2815,0.153,0.24,8,3
65412,I,0.515,0.4,0.12,0.6295,0.282,0.1005,0.1675,7,1
66109,M,0.53,0.42,0.13,0.7045,0.303,0.1405,0.23,13,3
60735,F,0.44,0.35,0.115,0.451,0.186,0.0925,0.1315,10,2
19424,I,0.445,0.325,0.155,0.4575,0.2215,0.0945,0.1345,8,1
44551,M,0.585,0.455,0.165,1.053,0.48,0.25,0.295,11,3
54609,M,0.37,0.29,0.1,0.2505,0.0945,0.0625,0.085,10,3
55301,F,0.55,0.4,0.14,0.6975,0.3075,0.1665,0.2,9,2
27034,I,0.25,0.19,0.06,0.086,0.03,0.014,0.025,5,1
18948,M,0.465,0.365,0.115,0.4955,0.214,0.1225,0.1385,8,3
65965,M,0.625,0.495,0.18,1.0835,0.4915,0.2455,0.3135,9,3
51858,I,0.385,0.29,0.1,0.2465,0.106,0.0395,0.078,6,1
65915,M,0.51,0.395,0.125,0.7045,0.3105,0.1445,0.155,10,3
46210,M,0.48,0.385,0.16,0.6735,0.3205,0.159,0.185,9,3
6660,I,0.415,0.335,0.115,0.346,0.093,0.053,0.11,16,1
31144,I,0.315,0.13,0.085,0.1415,0.056,0.036,0.0425,6,1
30758,M,0.505,0.4,0.135,0.6915,0.2735,0.1555,0.196,8,3
49469,I,0.465,0.35,0.135,0.4845,0.229,0.095,0.1285,8,1
20210,I,0.435,0.325,0.115,0.3675,0.1615,0.0665,0.1045,7,1
53425,I,0.205,0.15,0.05,0.046,0.0115,0.0125,0.015,4,1
83908,M,0.61,0.475,0.17,1.1775,0.4835,0.283,0.29,17,3
54423,F,0.66,0.54,0.35,1.2635,0.5595,0.2435,0.415,16,2
7995,I,0.51,0.4,0.125,0.6385,0.2705,0.14,0.175,8,1
50571,M,0.72,0.575,0.215,1.9085,0.9085,0.3935,0.48,11,3
70578,F,0.585,0.45,0.2,1.077,0.467,0.2675,0.35,9,2
4293,F,0.515,0.4,0.135,0.705,0.2655,0.1645,0.2,14,2
41797,I,0.355,0.28,0.095,0.192,0.0825,0.0635,0.0635,7,1
16038,I,0.435,0.335,0.1,0.4475,0.213,0.096,0.13,7,1
69848,F,0.575,0.44,0.125,0.9175,0.4425,0.2015,0.285,11,2
44532,F,0.59,0.47,0.165,1.0465,0.44,0.2255,0.28,10,2
46362,M,0.6,0.45,0.17,0.869,0.3155,0.1825,0.32,12,3
41188,M,0.55,0.43,0.14,0.875,0.347,0.1675,0.24,11,3
16413,F,0.535,0.42,0.13,0.7655,0.3265,0.163,0.201,9,2
79730,I,0.44,0.345,0.11,0.365,0.1685,0.0625,0.12,8,1
669,M,0.615,0.475,0.175,1.0805,0.5175,0.2395,0.275,9,3
22367,I,0.48,0.355,0.13,0.6665,0.29,0.108,0.1765,8,1
43996,F,0.58,0.465,0.145,1.054,0.434,0.258,0.295,14,2
48262,I,0.415,0.325,0.1,0.3245,0.1365,0.0655,0.095,7,1
34166,F,0.515,0.395,0.135,0.6295,0.242,0.1155,0.2,14,2
87479,F,0.575,0.45,0.14,0.9265,0.4585,0.1965,0.27,9,2
34412,I,0.14,0.1,0.025,0.0145,0.0075,0.001,0.005,3,1
71597,F,0.565,0.45,0.165,0.838,0.3735,0.215,0.2475,11,2
33478,I,0.365,0.27,0.1,0.2265,0.105,0.047,0.065,8,1
38450,M,0.54,0.4,0.125,0.741,0.312,0.139,0.175,8,3
12489,F,0.535,0.425,0.14,0.768,0.2505,0.152,0.205,8,2
85341,I,0.54,0.435,0.145,0.8025,0.3645,0.172,0.21,9,1
29727,M,0.53,0.435,0.155,0.9125,0.2475,0.17,0.3,13,3
17209,I,0.305,0.23,0.075,0.152,0.0595,0.0305,0.045,6,1
36832,M,0.44,0.34,0.12,0.4475,0.2405,0.097,0.12,7,3
26995,I,0.435,0.325,0.095,0.336,0.1675,0.0765,0.105,7,1
16879,M,0.625,0.49,0.18,1.3135,0.5495,0.2255,0.3075,9,3
2740,F,0.645,0.5,0.15,1.2765,0.6405,0.2895,0.345,9,2
26584,M,0.655,0.52,0.145,1.274,0.586,0.257,0.335,10,3
5040,F,0.595,0.485,0.155,1.1415,0.4315,0.224,0.42,18,2
33555,I,0.445,0.34,0.1,0.415,0.1675,0.0925,0.12,8,1
20004,I,0.155,0.115,0.04,0.0235,0.009,0.0035,0.005,6,1
26168,F,0.685,0.53,0.175,1.5175,0.7765,0.4105,0.399,10,2
84626,I,0.48,0.38,0.115,0.5105,0.25,0.0935,0.1335,8,1
68098,I,0.585,0.465,0.145,0.9385,0.4105,0.1985,0.2515,9,1
75255,M,0.745,0.58,0.22,2.124,0.805,0.4115,0.71,21,3
50103,M,0.585,0.455,0.145,1.053,0.4415,0.2345,0.315,14,3
4653,M,0.66,0.535,0.195,1.4645,0.5825,0.345,0.465,15,3
34906,I,0.395,0.295,0.095,0.2865,0.1205,0.063,0.09,7,1
88090,I,0.415,0.315,0.095,0.3515,0.163,0.0655,0.1,7,1
58137,I,0.365,0.27,0.09,0.2175,0.0995,0.0385,0.07,7,1
14949,F,0.585,0.46,0.145,0.952,0.3865,0.2245,0.28,13,2
5510,M,0.555,0.445,0.155,0.7405,0.336,0.1765,0.245,9,3
74343,M,0.55,0.43,0.175,0.985,0.3745,0.2115,0.2845,10,3
5169,M,0.595,0.465,0.135,0.919,0.4335,0.2045,0.262,9,3
90462,M,0.555,0.42,0.17,0.9505,0.4355,0.174,0.3,13,3
17282,I,0.405,0.29,0.095,0.2715,0.1235,0.0515,0.063,8,1
36715,I,0.53,0.4,0.14,0.741,0.347,0.1465,0.189,8,1
66164,F,0.53,0.425,0.165,0.769,0.282,0.189,0.195,10,2
67739,I,0.35,0.265,0.085,0.1485,0.053,0.0405,0.053,6,1
33394,M,0.55,0.425,0.14,0.717,0.3595,0.155,0.2575,8,3
26127,F,0.72,0.56,0.175,1.7265,0.637,0.3365,0.525,13,2
51823,F,0.65,0.525,0.17,1.3785,0.6065,0.3095,0.317,10,2
67685,I,0.33,0.225,0.07,0.164,0.0625,0.0395,0.045,6,1
15061,M,0.625,0.49,0.215,1.406,0.566,0.281,0.425,17,3
80005,M,0.505,0.385,0.155,0.6295,0.2385,0.1575,0.215,14,3
86133,M,0.505,0.39,0.14,0.6635,0.2745,0.1615,0.195,8,3
82626,I,0.245,0.195,0.055,0.0805,0.0365,0.0135,0.0185,5,1
31221,I,0.36,0.265,0.095,0.2075,0.096,0.0625,0.0615,6,1
46605,F,0.5,0.41,0.17,0.8665,0.237,0.168,0.315,15,2
41698,M,0.565,0.45,0.145,0.9555,0.3935,0.1905,0.275,11,3
84881,I,0.34,0.28,0.085,0.216,0.105,0.044,0.052,6,1
87805,I,0.435,0.31,0.12,0.3595,0.1645,0.0855,0.0915,8,1
38607,M,0.555,0.43,0.145,0.8945,0.4175,0.1725,0.22,9,3
9672,M,0.615,0.485,0.185,1.0805,0.4985,0.2385,0.36,13,3
53528,M,0.68,0.55,0.18,1.7885,0.8045,0.322,0.477,11,3
57404,M,0.43,0.335,0.115,0.3685,0.1645,0.0755,0.11,9,3
54009,M,0.665,0.515,0.16,1.3715,0.741,0.2985,0.32,10,3
62605,I,0.515,0.395,0.135,0.5925,0.239,0.1225,0.235,11,1
36935,M,0.67,0.525,0.165,1.539,0.735,0.3525,0.3845,11,3
83437,I,0.18,0.125,0.025,0.0265,0.0095,0.0055,0.005,4,1
29141,M,0.73,0.565,0.2,1.541,0.7735,0.326,0.395,14,3
265,F,0.66,0.53,0.18,1.3915,0.726,0.302,0.42,10,2
58546,F,0.52,0.4,0.14,0.7085,0.305,0.1442,0.19,11,2
90121,I,0.395,0.305,0.105,0.3,0.1405,0.063,0.09,8,1
76203,M,0.555,0.425,0.145,0.7665,0.264,0.168,0.275,16,3
18294,M,0.47,0.36,0.1,0.482,0.207,0.1085,0.145,8,3
30801,M,0.63,0.48,0.17,1.1935,0.5305,0.2355,0.3145,9,3
79343,M,0.54,0.42,0.135,0.7745,0.2905,0.1815,0.28,13,3
66386,I,0.35,0.255,0.085,0.1755,0.0745,0.039,0.06,6,1
11405,I,0.49,0.39,0.125,0.609,0.25,0.1315,0.19,8,1
21616,I,0.43,0.34,0.1,0.4075,0.1875,0.0775,0.1635,7,1
42247,I,0.275,0.195,0.065,0.1125,0.0545,0.0295,0.03,5,1
11582,M,0.53,0.415,0.125,0.6855,0.2925,0.1315,0.19,10,3
51118,I,0.295,0.215,0.07,0.106,0.031,0.021,0.03,6,1
68158,F,0.6,0.485,0.205,1.2565,0.4435,0.302,0.32,12,2
21389,M,0.56,0.44,0.155,0.9155,0.4005,0.1965,0.26,18,3
18437,M,0.57,0.455,0.155,0.959,0.4115,0.2035,0.285,10,3
84727,F,0.555,0.44,0.17,0.9395,0.3375,0.188,0.295,18,2
36700,M,0.635,0.5,0.17,1.3765,0.6145,0.297,0.3965,9,3
71702,I,0.38,0.29,0.08,0.2325,0.0985,0.0535,0.07,8,1
59100,M,0.58,0.475,0.17,0.897,0.3595,0.2245,0.245,11,3
80299,M,0.57,0.45,0.15,0.903,0.3285,0.1845,0.295,23,3
39681,I,0.385,0.26,0.095,0.3325,0.173,0.062,0.074,7,1
68290,F,0.595,0.45,0.14,0.9455,0.4455,0.2195,0.24,9,2
32885,F,0.59,0.475,0.145,1.1345,0.4525,0.2555,0.33,13,2
81518,M,0.5,0.405,0.125,0.7615,0.2915,0.158,0.19,10,3
34274,F,0.52,0.405,0.145,0.829,0.3535,0.1685,0.205,8,2
76040,I,0.27,0.195,0.07,0.08,0.031,0.0215,0.0245,5,1
45224,F,0.66,0.51,0.165,1.4195,0.6725,0.3415,0.34,11,2
71436,M,0.5,0.395,0.125,0.5765,0.2395,0.135,0.185,9,3
7096,I,0.45,0.33,0.12,0.4425,0.175,0.0825,0.105,10,1
33631,I,0.45,0.33,0.1,0.4385,0.2085,0.098,0.12,7,1
60674,F,0.56,0.4505,0.155,0.991,0.3785,0.2165,0.29,14,2
50233,M,0.625,0.485,0.165,0.9145,0.3905,0.1605,0.2865,10,3
59733,I,0.56,0.43,0.125,0.72,0.3345,0.1315,0.235,10,1
78685,I,0.53,0.41,0.135,0.7775,0.293,0.14,0.21,8,1
22450,M,0.69,0.53,0.195,1.6605,0.7665,0.331,0.415,11,3
77622,M,0.165,0.125,0.025,0.032,0.009,0.0045,0.008,5,3
7991,M,0.585,0.455,0.16,0.923,0.4335,0.2115,0.26,10,3
59392,I,0.39,0.3,0.1,0.302,0.119,0.074,0.07,7,1
72023,I,0.43,0.34,0.1,0.4665,0.2035,0.0775,0.1065,7,1
77135,M,0.63,0.53,0.185,1.3415,0.63,0.246,0.395,10,3
36789,I,0.53,0.405,0.125,0.7095,0.303,0.1405,0.185,9,1
6321,F,0.61,0.49,0.155,1.194,0.539,0.261,0.33,10,2
70281,F,0.59,0.455,0.145,1.04,0.468,0.2595,0.28,8,2
83316,I,0.58,0.45,0.145,0.967,0.3695,0.2185,0.35,13,1
72097,M,0.655,0.515,0.18,1.3695,0.646,0.2915,0.355,11,3
38911,F,0.685,0.54,0.175,1.548,0.7335,0.3755,0.3755,11,2
64351,I,0.425,0.33,0.1,0.382,0.1785,0.0835,0.096,7,1
16821,M,0.55,0.435,0.145,0.8275,0.3765,0.1635,0.2445,11,3
32546,I,0.51,0.385,0.115,0.5735,0.2385,0.114,0.16,9,1
63609,I,0.485,0.37,0.12,0.5095,0.2065,0.1165,0.165,8,1
65558,I,0.47,0.35,0.115,0.4775,0.1645,0.0835,0.1365,8,1
47478,M,0.535,0.42,0.12,0.873,0.4325,0.1805,0.205,8,3
37369,I,0.53,0.38,0.125,0.5825,0.2595,0.1465,0.171,8,1
2188,F,0.505,0.42,0.14,0.7365,0.3025,0.131,0.19,10,2
58783,M,0.47,0.355,0.115,0.3685,0.1535,0.074,0.1355,13,3
85254,F,0.565,0.44,0.16,0.895,0.3325,0.1825,0.255,9,2
18842,M,0.655,0.455,0.155,1.2785,0.57,0.318,0.3,10,3
491,I,0.56,0.45,0.155,0.9705,0.4315,0.232,0.248,14,1
21458,I,0.21,0.15,0.05,0.065,0.0175,0.0065,0.01,3,1
655,F,0.72,0.575,0.21,1.9335,0.926,0.4575,0.4525,11,2
88251,I,0.52,0.375,0.125,0.6765,0.3055,0.1735,0.19,8,1
38160,I,0.165,0.105,0.05,0.0145,0.005,0.0035,0.005,4,1
58010,M,0.6,0.475,0.15,1.14,0.49,0.2035,0.33,12,3
51808,M,0.45,0.34,0.11,0.3675,0.1575,0.084,0.12,9,3
33574,I,0.355,0.265,0.075,0.161,0.0565,0.0295,0.07,6,1
37647,M,0.715,0.585,0.215,2.173,1.133,0.4665,0.494,9,3
66012,I,0.42,0.345,0.115,0.382,0.1765,0.068,0.095,7,1
84431,F,0.655,0.51,0.19,1.2435,0.5805,0.313,0.335,11,2
26434,M,0.595,0.445,0.14,1.0385,0.419,0.216,0.27,12,3
84042,I,0.33,0.245,0.095,0.2005,0.0925,0.0335,0.0585,6,1
48918,I,0.5,0.36,0.1,0.4405,0.2025,0.0775,0.105,6,1
32139,M,0.68,0.55,0.185,1.6135,0.6565,0.3525,0.58,17,3
45723,F,0.625,0.46,0.165,1.2525,0.8565,0.308,0.3015,9,2
51948,M,0.55,0.43,0.155,0.8085,0.3245,0.1625,0.23,11,3
18949,M,0.535,0.43,0.15,0.8915,0.3415,0.1985,0.24,10,3
20756,F,0.585,0.42,0.18,0.9205,0.3875,0.2175,0.2475,10,2
82362,I,0.215,0.145,0.05,0.048,0.0175,0.015,0.015,4,1
40532,I,0.49,0.37,0.12,0.547,0.246,0.1255,0.1525,8,1
53944,F,0.61,0.48,0.15,1.247,0.5775,0.244,0.2785,10,2
85510,I,0.53,0.41,0.125,0.6175,0.2555,0.1575,0.19,9,1
38047,I,0.46,0.375,0.105,0.5205,0.2,0.1005,0.1345,8,1
20322,I,0.48,0.365,0.12,0.4765,0.1895,0.0845,0.1385,8,1
9598,M,0.595,0.455,0.17,1.059,0.491,0.2225,0.385,19,3
15623,M,0.66,0.525,0.155,1.3905,0.6375,0.271,0.3,8,3
65657,I,0.445,0.31,0.08,0.3205,0.1525,0.06,0.088,7,1
70536,M,0.66,0.52,0.175,1.3445,0.519,0.305,0.4465,16,3
87893,M,0.66,0.525,0.185,1.6195,0.7035,0.3125,0.58,20,3
31718,I,0.47,0.405,0.125,0.58,0.2745,0.1335,0.169,8,1
