id,k
911909,20
54405963,40
713805,20
2252384,20
22270680,20
52501320,40
13610147,20
645338,20
40105067,40
53504486,40
13463705,40
1049011,20
36056120,20
54703029,40
5163412,40
2807599,20
65302437,20
91164206,40
9041702,40
6622780,40
5136555,40
1982044,40
35823038,40
55773060,40
25718118,20
4616944,20
3941604,40
20026625,40
825751,20
1465864,20
10832378,40
91122236,40
13912860,40
51637650,40
88176967,40
33478244,40
34615474,20
1090950,40
91163757,40
3335798,40
32700644,40
3404986,20
13110357,40
5704715,20
21848793,20
30956498,40
1702777,20
7408528,40
34488197,20
605794,20
28533739,40
14242311,40
3657833,40
33323496,40
36068128,20
164275,20
1413201,20
32023308,20
12800457,10
1164538,20
2320894,40
1590804,40
1602918,20
55103930,20
1447998,20
14562421,20
1411810,20
469262,40
2209691,20
2949555,40
14165449,40
1096419,40
54533759,20
12401811,20
42741157,40
54407593,40
65301028,40
32092059,20
4653319,20
55400014,40
23772727,40
4618190,20
35883332,40
42908380,40
1618741,10
13025171,40
14440653,40
1678736,40
744697,20
1018027,20
25763067,40
6521495,40
13220128,40
12924431,20
42791235,40
4211596,20
54758629,40
8402230,20
42900950,40
23469773,40
1511130,20
14555883,20
33430780,40
5009588,20
23744375,40
349593,20
52101096,40
2818515,20
32721650,40
14010291,40
1657852,40
34607935,40
1675575,40
4700589,20
34606041,40
3105067,40
22246436,40
26049180,40
54509106,20
24523143,20
25152467,40
20005830,40
9223678,40
65109899,40
51694298,40
34668756,40
3101010,20
1609939,20
42804515,40
55807348,40
3261190,20
81432178,40
5732190,20
5187370,40
2078830,20
608220,20
928526,20
42903388,40
10674829,40
200310,10
52700686,40
41834607,40
36007013,20
12339490,40
1404750,20
3532895,40
1078011,40
21867542,20
1601954,20
2108046,20
3605485,20
40111903,40
34139958,40
12942430,10
94790710,40
79309810,40
55755356,40
4410041,20
1466836,20
23737581,40
55106260,20
29996074,40
22601180,40
1735683,20
33350884,40
12413410,40
3947190,40
54704985,40
22567909,40
23754737,40
1526308,20
10006354,40
30981565,40
1039350,20
52500247,40
815497,20
53302112,40
1484338,40
12977535,40
5101697,20
7926189,40
48757764,40
35828730,40
10010513,20
34301542,40
13754955,40
471062,20
7406800,40
766992,20
8115001,40
52502658,40
1981196,40
54701643,40
44705466,40
55875106,40
14323745,40
12914142,20
7900805,20
9923403,20
11629681,40
13640585,40
5510155,40
11629738,40
1558331,20
28555066,40
44577699,20
227110,20
2260913,20
14443621,40
24564109,20
53000883,40
978167,40
54595630,40
460923,40
55641270,40
2836675,20
8627207,20
9998845,40
55806643,40
2205467,20
13110128,40
52100161,40
14506947,10
34686711,40
33317704,40
54719798,40
65302331,40
94743576,40
4672917,20
826928,20
23474564,40
2231417,20
7700091,20
54723949,40
4925823,40
54556139,40
3468623,40
52502055,40
6363369,20
4194390,20
9932518,20
9935886,20
2810048,20
14227339,40
1674145,40
14572001,40
1738909,20
1784242,40
12484660,40
1802240,20
5529107,40
1482661,40
24629596,20
12913251,20
1638815,20
806153,20
6709745,20
42807670,40
33364257,40
20508670,40
6305881,10
4215109,20
20638949,40
32053835,20
29610192,40
23494611,40
94758999,40
13468251,40
328677,20
44582439,40
34180800,40
44777620,40
7005768,40
13329260,40
2949865,40
54591309,20
41813928,40
2007240,20
54513430,40
55105612,20
94738661,40
14524066,20
39957357,40
54700710,20
3286320,40
318132,20
3257355,40
28563450,40
10039465,40
678465,20
53107121,40
54137608,40
34607579,40
55106187,40
51613794,40
1300768,20
25821601,20
13472186,40
44130201,20
30928753,40
2189895,20
420751,20
210390,20
45114994,20
6557864,40
30911940,20
1714350,20
1091760,20
14638223,40
39928853,40
4240081,20
13484818,40
39962083,40
1350900,40
26033046,20
4690222,20
14704943,40
41837126,40
44705338,40
45148767,20
4210832,20
6406408,20
4902920,10
42198461,40
2901773,10
14704331,40
2277522,20
53505879,40
10051406,40
14931133,40
2810034,20
28567722,40
1062107,20
6629482,40
42803805,40
13471678,40
8631999,40
699543,20
1617010,20
55824021,40
10802320,20
339210,20
7136099,40
398373,40
1020013,20
12518344,20
4633164,20
4709527,40
12937347,40
1790960,40
94717010,20
3463761,40
55883966,40
32040660,20
20066457,40
55801131,40
373761,20
12466360,40
65201925,20
3290522,40
32096658,20
654787,20
34161589,40
24587052,20
257109,40
53800467,40
2845059,40
708364,20
620599,20
970425,20
8400440,20
2402270,20
9229994,20
44748230,40
54280958,40
42901827,40
88189961,40
12480533,40
1986570,40
42804882,40
5604087,40
36609681,40
2653508,40
855790,20
81403658,40
65302387,40
34279601,40
24215333,20
34692134,40
42806940,40
41834542,40
13603434,20
1969544,20
44700166,40
32014279,20
10021256,20
8511179,40
13231057,40
801550,20
1412604,20
2882116,40
2907127,10
23928891,40
14975190,40
48700886,40
2139979,40
12433420,40
3874494,40
21836507,40
33473862,40
10606475,20
52305435,40
54705206,40
42908088,40
796328,20
22584323,40
2813513,20
200719,20
65301953,40
2286289,20
2965143,40
29609755,40
1416324,20
44515219,20
1785087,40
53300226,40
2110121,20
94788898,40
16287711,40
1610830,20
17021294,40
29659582,40
5800609,40
53104485,40
16234758,20
65109829,40
289493,40
316784,20
8400776,20
3285634,40
469580,20
80405282,40
23736194,40
53702792,40
3239357,40
5166098,40
16258533,40
13101900,20
55884156,40
1679163,40
48739545,40
34405488,40
20600119,20
39952800,40
65201401,40
1686283,40
2507110,40
48702927,40
2827247,20
4103416,10
65202161,40
5130387,40
39965368,40
32000960,20
2801787,20
41812840,40
34341990,40
15702073,20
65309602,40
3713652,40
4510623,40
1102672,20
53706987,40
13714937,20
42809988,40
858358,20
28565185,20
33306710,40
5064066,20
488380,40
45112070,20
88119890,20
922668,20
80801951,40
23719133,40
54505755,20
81404964,40
261858,20
33497184,20
14129795,40
42740657,40
317462,20
14440832,40
12970069,20
2637642,40
14197979,20
55100382,20
46609075,20
5058422,10
6342140,20
2291827,20
42569494,40
519685,40
14601567,20
8530718,40
14704676,40
22550380,40
34604014,40
25183559,40
14900327,20
3240460,20
20602405,20
40112969,40
28584520,20
29976758,40
3253350,40
55105645,40
4237072,20
54734258,40
36764230,20
25639277,20
1451022,20
14568870,40
42243327,40
13217895,40
418714,20
45141657,40
700363,10
23416963,40
33468346,40
10019120,40
42166098,40
24537306,20
46650350,20
30942152,20
12933970,20
5829330,40
28525620,40
88173780,40
34191663,20
10642056,20
609706,20
20603380,20
12975150,20
318884,20
39922677,40
36774073,40
20024878,40
5756855,40
1738399,20
94752290,40
34341191,40
1308416,20
16294637,40
4415965,20
42809687,40
42158249,40
406368,20
55105510,20
3803198,20
42147948,40
3320286,40
6412106,20
13640992,40
30979536,40
12945021,20
7968019,40
1480359,20
14909103,20
24283754,40
2259389,20
88143473,40
13328832,40
4696085,20
34632182,20
5824605,40
7931174,20
13756176,40
2246902,20
707473,20
22205896,20
16223977,20
44199040,20
51681366,40
1062131,40
14959895,20
94709220,40
16243498,40
14597942,40
2216680,20
385336,40
8733147,40
81417667,40
54506689,40
21008868,20
42224365,40
2876221,40
2864355,40
52203325,40
1324560,20
623865,20
44718756,40
14506823,20
938815,20
23758546,40
2300699,10
1123378,20
14619547,40
217450,20
42225728,40
711691,20
52200615,40
13489593,40
6392970,20
23732024,40
65305559,40
14249170,40
20669216,20
7125739,40
55693490,40
34616322,40
12507466,20
14431580,40
14104962,20
12424161,40
53402381,40
6400310,20
65102357,40
799211,40
14531984,40
4703596,20
24267503,40
24670219,20
2250888,20
25050656,20
1988980,40
45016259,20
3020223,40
1753916,40
1530348,20
8705356,20
216739,20
22739319,20
28565657,20
23701943,20
12906999,20
21204055,40
36710830,40
13322516,40
22799524,40
80445063,40
16701836,40
33471118,40
22200185,20
33350167,40
32065833,20
3474585,40
943975,20
12342190,40
34357831,40
24655236,20
4622553,20
54224764,40
6566383,40
201499,20
719609,20
1272094,20
1527835,20
14907267,20
373036,40
1081373,40
1561626,40
34683062,40
20677200,20
39968634,40
7128118,40
918296,20
25806009,20
14913526,20
1114514,20
55669972,40
2960591,40
2024985,20
2932938,40
3861333,40
33403349,40
1624105,20
54590353,20
14523388,20
261807,40
52207094,40
55887759,40
4649729,20
35820810,40
1912577,20
6712150,40
2892419,20
42904781,40
24279706,40
307220,20
1462423,20
212113,20
42904519,40
23746661,40
94786356,40
1604988,20
4166124,20
25150138,40
20035306,40
42551714,40
54585805,40
4653238,20
1795171,40
54713587,40
42230357,40
52102327,40
22241400,40
4300238,20
42905783,40
20656556,20
88112942,40
44707603,40
1573586,40
88114317,40
22255354,20
30996600,40
10612840,20
10669531,40
14958376,20
1070720,40
65301362,20
2241650,20
16229991,20
29612349,40
3476626,40
7131267,40
3022986,40
2843951,40
1345117,20
3269558,40
6525962,40
42803485,40
21858632,40
14700255,20
1624776,20
55102447,40
1699873,40
94794472,40
734527,20
8133751,40
14572729,20
45155003,40
25817388,20
2274728,20
5254515,40
42183235,40
5852684,40
325872,20
14984350,40
91178509,40
80429130,40
41864492,40
36613053,20
34343781,40
8800367,20
42758297,40
26315190,40
1931377,20
2200589,10
4404017,10
12963062,20
14225832,40
14998572,40
42540186,20
94767734,40
23725729,40
1357344,40
2068001,20
55106162,40
14910926,20
65107996,20
65308186,20
23767553,40
14996391,40
1365517,40
5780713,40
1423401,20
12958344,20
22748431,20
6303730,20
13433717,40
53303000,40
1485466,40
13022440,40
33431701,40
14963060,20
5549345,40
25066986,40
55200944,40
1802097,20
25965735,20
7929145,40
16259661,20
23405163,20
28525680,20
10801006,20
28544889,40
332640,20
13836528,40
26362996,40
28537823,20
1136151,20
966592,20
4404351,20
25912992,40
36055700,20
25628658,20
39961931,40
26005638,40
5129958,20
13635360,40
2306816,20
22222715,20
1581830,40
25803506,20
408697,20
22552383,20
12421049,20
1966367,40
1668137,20
45104115,20
4317432,20
36065730,20
53101101,40
10849262,40
53402741,40
14624958,20
22583840,20
12915416,20
53503910,40
3537684,40
3111660,40
8676879,40
30998832,40
5232163,40
1271841,20
94787646,40
12340120,40
4660641,20
42240816,40
24618900,20
821489,20
25197487,40
26060450,20
44537883,40
13105175,20
5725933,40
81458983,40
342483,20
4151003,20
14510855,20
16207190,20
20027478,40
32098685,20
3666190,40
53503617,40
3994317,40
46602305,40
14229757,40
53106776,40
999458,40
25876414,40
12960659,20
308889,20
7937504,40
16504496,40
1232100,20
7141068,40
10812091,40
12900451,20
1311387,20
55104599,40
5154235,40
2289555,20
9026843,40
1244078,20
53103279,40
23789786,40
51699052,40
23730366,20
42235774,40
3272397,40
1646001,40
94701369,20
23417528,40
1124366,20
12424048,40
4205758,20
25005316,20
30988926,20
24681067,20
22564535,20
925047,20
52500284,40
1010441,20
52202878,20
835650,40
25693190,20
204293,20
2323737,40
14016613,40
42164540,40
53505338,40
17023289,40
48700436,40
51604051,40
12983160,20
13856138,40
33394849,40
2029618,20
42187940,40
664316,20
2292319,20
55652450,40
5116112,20
20685998,20
52308991,40
5013291,20
1680951,40
65201109,40
34345886,40
4502310,20
296856,40
65105014,40
2654717,40
54406763,40
29928648,40
12503703,20
54702674,40
493619,40
3531643,40
1404601,40
16298870,40
1119834,20
9046437,40
32019904,20
13737023,40
10000372,40
41806875,40
53706370,40
45179913,40
6006213,40
396249,20
20800061,20
14936720,20
2060507,40
65201915,40
3899543,40
34657711,40
3406067,20
2662990,40
44791038,40
14369524,40
2088231,40
24516317,20
14986280,40
8641463,40
4486480,40
39917037,40
14957523,20
13402390,10
13307550,10
451681,40
17024650,40
20620829,20
33496226,40
4307763,40
20679491,20
1475100,40
1717820,20
5020816,20
24681318,20
734624,20
88147576,40
4673280,20
815675,20
24633089,20
1788400,40
800899,20
54717779,40
272051,40
2197049,20
8683484,40
36039675,20
28584287,20
2854830,20
33491488,40
9404643,40
318353,20
80494269,40
80851100,40
809365,20
29982898,40
2810412,20
3206882,10
54533449,40
33367337,40
468924,20
23714565,20
1047043,20
3337545,40
238287,20
5504554,20
42221048,40
24600741,20
635251,20
23476516,40
5262089,40
1640739,20
428515,40
698040,20
21025673,20
16401131,40
42807008,40
51644703,40
14969033,40
306363,20
2837701,20
44705247,40
52300830,40
12927511,20
14017172,40
24652300,20
7967985,40
29982227,40
25663488,20
5270480,40
24518522,20
1652885,40
2277638,20
1184032,20
40106004,40
33364389,40
317292,20
1723197,20
1792059,40
34628380,20
10893202,40
716766,20
14534126,20
46686916,20
34662456,40
34661140,40
7134541,40
12572900,20
736961,20
34625232,20
4304985,20
1502123,20
33420769,40
36799025,40
5327997,40
1756370,40
48792527,40
32064438,40
999784,20
3645142,40
24500526,20
34305041,40
1419161,20
33420351,40
94737738,40
54232040,40
777269,40
20675178,20
1403265,20
1766953,20
34173061,20
12432660,40
25602250,40
12959111,40
11524502,40
3997057,20
36074160,10
30940893,40
292702,40
44796412,40
4430611,20
7956886,40
55773400,40
34694404,40
34693394,40
65303598,40
30976359,20
2231948,20
3966160,40
13216627,40
1989588,40
3723895,40
1416944,20
24647268,20
1000799,20
8640424,40
65108591,40
29627036,40
1676458,20
14215071,40
25963694,40
65300890,20
361089,20
2089262,20
12964123,20
14546400,40
44701442,40
34135251,20
1602420,20
1474804,20
1733656,40
44559194,40
55725570,40
292095,40
2207508,20
3465780,40
53101432,40
9239230,40
48763578,40
2150727,20
53301787,40
3637603,40
320315,20
55108841,40
22249346,20
2800926,20
4265149,20
14534886,20
14504260,20
45130078,40
1317377,20
215740,20
12441708,40
13477633,40
52309485,40
5202248,10
28517881,20
905925,20
458503,20
1716492,20
4203305,20
94727430,40
2259532,10
25026682,20
25938398,20
23777770,40
42908333,40
13706020,20
44538510,40
91145066,40
52209561,40
52202070,40
35007319,20
158496,20
1060236,40
25997343,40
54766648,20
24216607,40
33397813,40
30942110,20
34628452,40
1724037,20
3714926,40
4607031,20
1642090,40
919934,20
9020420,40
33101132,40
349968,20
14592088,40
48703427,40
3997286,40
45001952,40
1636880,40
22231625,20
3113540,40
44703686,40
9211858,40
203920,20
65108871,40
13230158,40
94768412,40
14443331,40
23750154,40
4844750,40
54251966,20
36054690,20
34694307,40
26365502,40
33398984,40
7921632,40
24620068,20
34619950,40
28573471,40
25951459,40
1406434,20
42700949,40
9218130,40
29981972,40
9220369,40
1476599,20
52306890,40
22557571,40
152242,40
34619437,20
1717766,20
2900041,10
14952483,40
3458245,40
2292335,20
41815335,40
7304307,40
669733,40
1622013,20
14916789,20
14511754,20
261572,20
34634258,40
24643017,20
31001530,20
7140991,40
5290783,40
